Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-03-12,Bus,Route_8,03:45,03:47,95,Station_13,Station_15,1
2023-03-12,Train,Route_6,11:05,12:33,99,Station_13,Station_14,14
2023-03-12,Bus,Route_5,19:05,19:13,12,Station_10,Station_19,3
2023-03-12,Bus,Route_8,15:30,16:28,79,Station_16,Station_1,14
2023-03-12,Bus,Route_3,12:24,14:06,79,Station_14,Station_14,14
2023-03-12,Metro,Route_4,09:01,09:14,22,Station_7,Station_7,9
2023-03-12,Metro,Route_8,21:16,21:44,16,Station_5,Station_9,5
2023-03-12,Metro,Route_4,09:21,09:54,68,Station_17,Station_10,9
2023-03-12,Metro,Route_4,18:54,20:02,59,Station_11,Station_17,4
2023-03-12,Metro,Route_7,13:54,14:39,6,Station_15,Station_3,7
2023-03-12,Train,Route_3,16:42,17:47,67,Station_6,Station_2,15
2023-03-12,Metro,Route_10,11:26,13:15,22,Station_7,Station_1,3
2023-03-12,Tram,Route_5,13:23,14:42,84,Station_13,Station_15,11
2023-03-12,Metro,Route_5,10:38,12:28,26,Station_14,Station_15,8
2023-03-12,Metro,Route_9,09:10,11:20,29,Station_12,Station_12,12
2023-03-12,Metro,Route_1,12:11,12:31,8,Station_13,Station_3,4
2023-03-13,Metro,Route_6,06:20,06:55,55,Station_16,Station_16,1
2023-03-13,Tram,Route_10,06:53,07:54,99,Station_8,Station_9,14
2023-03-13,Tram,Route_10,18:10,20:25,44,Station_5,Station_6,15
2023-03-13,Tram,Route_9,17:24,19:22,74,Station_2,Station_8,12
2023-03-13,Tram,Route_2,07:11,08:53,74,Station_13,Station_2,8
2023-03-13,Metro,Route_7,16:29,17:25,15,Station_18,Station_8,2
2023-03-13,Bus,Route_7,18:33,19:38,86,Station_2,Station_13,3
2023-03-13,Tram,Route_9,07:10,08:05,47,Station_7,Station_9,4
2023-03-13,Metro,Route_3,15:24,16:21,49,Station_6,Station_1,4
2023-03-13,Train,Route_1,07:14,08:57,44,Station_2,Station_6,14
2023-03-13,Metro,Route_6,18:54,20:12,22,Station_20,Station_6,15
2023-03-13,Metro,Route_2,20:30,21:31,82,Station_7,Station_1,5
2023-03-13,Metro,Route_1,08:49,09:52,63,Station_7,Station_13,0
2023-03-13,Train,Route_8,05:32,06:11,16,Station_10,Station_2,5
2023-03-13,Tram,Route_3,06:57,07:54,3,Station_5,Station_11,15
2023-03-13,Tram,Route_5,09:12,11:04,98,Station_4,Station_17,7
2023-03-13,Bus,Route_7,11:17,12:45,15,Station_2,Station_12,2
2023-03-13,Train,Route_1,06:26,07:48,11,Station_1,Station_5,5
2023-03-13,Train,Route_5,18:01,19:07,84,Station_20,Station_2,7
2023-03-13,Metro,Route_5,08:11,08:38,73,Station_16,Station_5,4
2023-03-13,Metro,Route_1,15:25,16:19,59,Station_3,Station_2,7
2023-03-13,Bus,Route_8,03:32,03:45,6,Station_5,Station_7,12
2023-03-13,Bus,Route_7,09:03,09:20,98,Station_16,Station_18,5
2023-03-13,Metro,Route_5,05:02,05:45,16,Station_10,Station_17,0
2023-03-13,Tram,Route_10,05:09,07:04,93,Station_11,Station_19,1
2023-03-13,Bus,Route_5,20:35,22:04,87,Station_6,Station_9,6
2023-03-13,Bus,Route_4,17:02,17:24,63,Station_7,Station_8,10
2023-03-13,Tram,Route_5,12:51,13:02,13,Station_16,Station_4,6
2023-03-13,Train,Route_10,21:45,22:48,95,Station_16,Station_11,7
2023-03-13,Metro,Route_5,15:59,17:29,96,Station_16,Station_4,4
2023-03-13,Bus,Route_9,19:34,20:24,100,Station_2,Station_17,12
2023-03-13,Bus,Route_7,03:01,03:34,23,Station_20,Station_5,1
2023-03-14,Metro,Route_4,11:44,12:21,7,Station_2,Station_2,8
2023-03-14,Metro,Route_7,13:39,14:44,23,Station_13,Station_9,9
2023-03-14,Tram,Route_1,15:18,17:15,95,Station_10,Station_4,10
2023-03-14,Metro,Route_7,21:03,21:50,26,Station_10,Station_6,8
2023-03-14,Metro,Route_6,14:58,16:11,84,Station_9,Station_12,13
2023-03-14,Tram,Route_7,15:45,17:45,48,Station_7,Station_3,13
2023-03-14,Bus,Route_3,15:28,16:24,67,Station_11,Station_15,12
2023-03-14,Metro,Route_4,07:43,09:12,73,Station_17,Station_6,6
2023-03-14,Tram,Route_10,20:46,22:33,41,Station_9,Station_12,14
2023-03-14,Train,Route_3,20:17,21:12,76,Station_9,Station_4,8
2023-03-14,Bus,Route_8,20:39,21:43,88,Station_3,Station_12,6
2023-03-14,Tram,Route_6,07:31,08:00,4,Station_5,Station_14,12
2023-03-14,Train,Route_4,10:55,12:44,92,Station_17,Station_2,1
2023-03-14,Bus,Route_6,11:58,13:22,99,Station_16,Station_9,0
2023-03-14,Metro,Route_5,22:15,23:18,85,Station_2,Station_13,11
2023-03-14,Bus,Route_2,12:00,13:54,53,Station_18,Station_20,8
2023-03-14,Train,Route_10,22:49,23:16,10,Station_9,Station_9,12
2023-03-14,Metro,Route_10,08:22,09:06,61,Station_2,Station_19,9
2023-03-14,Train,Route_5,15:48,16:14,19,Station_4,Station_17,7
2023-03-14,Train,Route_9,19:08,19:20,27,Station_12,Station_7,0
2023-03-14,Metro,Route_4,07:14,08:51,87,Station_8,Station_2,5
2023-03-14,Bus,Route_5,15:09,17:18,78,Station_16,Station_17,14
2023-03-14,Bus,Route_3,17:07,17:20,94,Station_8,Station_9,12
2023-03-14,Metro,Route_3,13:58,14:10,57,Station_8,Station_5,7
2023-03-14,Train,Route_6,17:59,19:33,17,Station_8,Station_15,13
2023-03-14,Train,Route_6,05:23,06:02,45,Station_3,Station_1,6
2023-03-14,Tram,Route_10,11:26,11:57,69,Station_9,Station_16,9
2023-03-14,Train,Route_5,18:47,20:52,50,Station_7,Station_16,11
2023-03-14,Metro,Route_3,06:55,08:29,71,Station_13,Station_7,15
2023-03-14,Tram,Route_7,08:49,09:53,16,Station_7,Station_12,6
2023-03-14,Metro,Route_6,19:40,20:51,29,Station_7,Station_5,13
2023-03-14,Train,Route_10,11:36,12:25,6,Station_2,Station_7,14
2023-03-15,Tram,Route_10,20:00,21:41,75,Station_3,Station_5,47
2023-03-15,Bus,Route_1,15:42,17:30,34,Station_6,Station_1,46
2023-03-15,Metro,Route_6,15:50,16:46,33,Station_3,Station_6,42
2023-03-15,Train,Route_3,06:03,07:57,28,Station_1,Station_2,52
2023-03-15,Bus,Route_6,05:04,07:31,99,Station_15,Station_20,54
2023-03-15,Metro,Route_8,13:38,16:02,65,Station_18,Station_3,59
2023-03-15,Metro,Route_9,10:23,11:23,20,Station_16,Station_15,49
2023-03-15,Train,Route_9,21:56,23:39,50,Station_1,Station_3,55
2023-03-15,Bus,Route_8,20:36,22:08,68,Station_11,Station_17,19
2023-03-15,Train,Route_8,19:37,21:18,44,Station_13,Station_14,27
2023-03-15,Train,Route_7,15:15,18:08,27,Station_12,Station_16,53
2023-03-15,Metro,Route_1,05:07,06:59,82,Station_8,Station_3,58
2023-03-15,Metro,Route_7,07:32,08:43,6,Station_13,Station_16,38
2023-03-15,Metro,Route_10,10:40,11:43,93,Station_18,Station_19,41
2023-03-15,Bus,Route_4,08:48,11:18,62,Station_8,Station_7,35
2023-03-15,Train,Route_8,14:03,16:06,57,Station_10,Station_8,28
2023-03-15,Bus,Route_9,03:06,05:24,41,Station_2,Station_2,33
2023-03-15,Bus,Route_3,06:55,09:50,63,Station_20,Station_4,61
2023-03-15,Bus,Route_6,21:05,23:17,83,Station_13,Station_20,38
2023-03-15,Metro,Route_7,20:50,21:51,58,Station_7,Station_4,42
2023-03-15,Tram,Route_5,15:15,17:12,94,Station_2,Station_12,28
2023-03-15,Train,Route_6,19:28,22:01,40,Station_1,Station_5,65
2023-03-15,Tram,Route_9,14:41,17:21,8,Station_7,Station_7,70
2023-03-15,Bus,Route_10,06:01,06:55,1,Station_19,Station_14,33
2023-03-15,Bus,Route_6,06:33,07:03,34,Station_12,Station_15,27
2023-03-15,Metro,Route_6,05:31,07:30,63,Station_10,Station_18,54
2023-03-15,Metro,Route_2,11:50,14:18,69,Station_19,Station_11,68
2023-03-15,Bus,Route_10,18:20,20:57,82,Station_14,Station_12,57
2023-03-15,Bus,Route_3,20:04,21:01,76,Station_16,Station_2,35
2023-03-15,Train,Route_1,21:06,22:20,83,Station_8,Station_20,16
2023-03-15,Metro,Route_5,11:45,13:43,46,Station_13,Station_1,30
2023-03-15,Metro,Route_2,13:48,15:31,44,Station_16,Station_17,33
2023-03-16,Metro,Route_7,19:14,19:40,100,Station_3,Station_13,0
2023-03-16,Bus,Route_6,09:44,11:21,7,Station_11,Station_11,13
2023-03-16,Train,Route_2,09:58,11:58,85,Station_1,Station_16,5
2023-03-16,Bus,Route_6,10:52,12:08,3,Station_19,Station_19,10
2023-03-16,Train,Route_3,07:54,09:16,36,Station_5,Station_10,6
2023-03-16,Bus,Route_10,07:05,07:22,69,Station_13,Station_8,14
2023-03-16,Metro,Route_4,14:18,15:36,94,Station_9,Station_19,4
2023-03-16,Train,Route_7,08:49,09:56,94,Station_18,Station_15,6
2023-03-16,Bus,Route_9,10:42,12:24,43,Station_8,Station_7,3
2023-03-16,Tram,Route_4,07:46,08:43,75,Station_12,Station_7,6
2023-03-16,Metro,Route_7,22:48,23:59,80,Station_13,Station_6,9
2023-03-16,Metro,Route_4,10:01,11:46,3,Station_17,Station_2,12
2023-03-16,Metro,Route_6,11:09,12:48,92,Station_17,Station_11,7
2023-03-16,Tram,Route_7,16:47,17:13,85,Station_2,Station_16,8
2023-03-16,Tram,Route_8,09:18,11:03,7,Station_2,Station_6,4
2023-03-16,Bus,Route_1,10:38,12:02,47,Station_9,Station_15,0
2023-03-16,Bus,Route_2,22:40,24:20,40,Station_18,Station_16,11
2023-03-16,Train,Route_9,19:30,21:16,33,Station_14,Station_16,10
2023-03-16,Bus,Route_3,18:27,19:07,64,Station_14,Station_16,13
2023-03-16,Tram,Route_2,08:27,10:00,20,Station_9,Station_16,8
2023-03-16,Bus,Route_8,06:37,08:39,16,Station_13,Station_5,9
2023-03-16,Metro,Route_5,06:36,07:37,26,Station_3,Station_7,8
2023-03-16,Train,Route_6,12:14,14:08,29,Station_18,Station_3,5
2023-03-16,Tram,Route_9,15:01,17:00,10,Station_7,Station_20,13
2023-03-16,Metro,Route_8,22:59,23:53,91,Station_4,Station_18,4
2023-03-16,Metro,Route_9,11:31,12:01,4,Station_18,Station_19,0
2023-03-16,Tram,Route_9,13:25,15:05,3,Station_7,Station_11,6
2023-03-16,Tram,Route_9,16:36,18:20,62,Station_11,Station_9,11
2023-03-16,Metro,Route_3,05:02,06:43,37,Station_6,Station_3,6
2023-03-16,Metro,Route_1,11:23,12:14,15,Station_3,Station_17,5
2023-03-16,Bus,Route_2,20:49,22:23,82,Station_4,Station_20,8
2023-03-16,Tram,Route_3,16:42,18:27,63,Station_19,Station_7,4
2023-03-17,Metro,Route_5,18:17,20:26,4,Station_1,Station_5,14
2023-03-17,Tram,Route_1,14:24,16:15,38,Station_4,Station_14,10
2023-03-17,Train,Route_5,22:22,23:52,19,Station_10,Station_3,8
2023-03-17,Tram,Route_2,19:02,19:32,71,Station_15,Station_14,7
2023-03-17,Tram,Route_7,17:21,18:19,69,Station_18,Station_14,13
2023-03-17,Train,Route_6,20:41,21:28,85,Station_17,Station_12,8
2023-03-17,Train,Route_6,09:54,10:17,49,Station_12,Station_18,2
2023-03-17,Bus,Route_5,21:26,22:25,18,Station_11,Station_9,0
2023-03-17,Metro,Route_9,11:34,13:34,16,Station_1,Station_3,12
2023-03-17,Train,Route_8,06:23,06:28,13,Station_17,Station_16,4
2023-03-17,Bus,Route_3,03:08,04:46,58,Station_15,Station_12,5
2023-03-17,Train,Route_9,12:53,13:40,81,Station_11,Station_12,4
2023-03-17,Metro,Route_3,14:47,15:36,53,Station_16,Station_5,13
2023-03-17,Train,Route_1,12:18,14:18,75,Station_5,Station_19,8
2023-03-17,Tram,Route_7,14:30,16:11,63,Station_3,Station_3,9
2023-03-17,Metro,Route_9,17:39,18:32,5,Station_4,Station_18,0
2023-03-17,Train,Route_8,18:38,19:46,69,Station_12,Station_18,3
2023-03-17,Metro,Route_2,20:36,21:00,87,Station_1,Station_8,11
2023-03-17,Train,Route_1,13:45,15:07,22,Station_3,Station_9,6
2023-03-17,Bus,Route_9,19:34,19:54,14,Station_13,Station_17,4
2023-03-17,Metro,Route_9,07:53,09:00,14,Station_8,Station_3,15
2023-03-17,Bus,Route_3,12:17,14:08,74,Station_13,Station_6,11
2023-03-17,Bus,Route_4,09:15,09:40,45,Station_8,Station_12,10
2023-03-17,Train,Route_2,14:40,16:39,50,Station_1,Station_18,7
2023-03-17,Tram,Route_2,09:41,11:34,6,Station_3,Station_20,12
2023-03-17,Bus,Route_9,16:07,17:50,20,Station_10,Station_3,1
2023-03-17,Tram,Route_2,10:45,11:32,10,Station_17,Station_13,7
2023-03-17,Bus,Route_10,14:42,16:06,76,Station_20,Station_16,15
2023-03-17,Tram,Route_7,08:55,10:25,8,Station_5,Station_17,6
2023-03-17,Metro,Route_7,20:58,21:11,87,Station_7,Station_8,12
2023-03-17,Bus,Route_1,17:43,19:41,11,Station_12,Station_17,1
2023-03-17,Tram,Route_1,07:48,09:29,69,Station_1,Station_13,1
2023-03-18,Metro,Route_5,06:14,06:59,35,Station_4,Station_5,9
2023-03-18,Train,Route_4,22:28,24:30,93,Station_8,Station_16,14
2023-03-18,Tram,Route_10,18:20,19:03,98,Station_4,Station_17,1
2023-03-18,Tram,Route_8,10:21,12:04,61,Station_1,Station_14,10
2023-03-18,Bus,Route_10,03:36,05:18,32,Station_15,Station_13,1
2023-03-18,Bus,Route_5,12:20,12:30,6,Station_8,Station_3,0
2023-03-18,Bus,Route_1,06:34,06:52,88,Station_20,Station_6,15
2023-03-18,Tram,Route_3,09:19,11:09,67,Station_18,Station_20,15
2023-03-18,Bus,Route_10,13:06,13:30,41,Station_20,Station_19,12
2023-03-18,Metro,Route_10,16:06,17:54,64,Station_20,Station_16,14
2023-03-18,Tram,Route_2,22:05,22:25,84,Station_4,Station_7,0
2023-03-18,Tram,Route_5,07:43,08:23,48,Station_12,Station_13,11
2023-03-18,Train,Route_3,10:52,12:59,58,Station_14,Station_2,13
2023-03-18,Metro,Route_4,20:58,22:36,17,Station_6,Station_10,2
2023-03-18,Train,Route_6,14:46,16:14,57,Station_8,Station_2,15
2023-03-18,Tram,Route_8,16:38,17:32,12,Station_15,Station_19,8
2023-03-18,Tram,Route_4,22:00,24:01,85,Station_10,Station_20,8
2023-03-18,Tram,Route_7,09:37,11:09,28,Station_2,Station_1,9
2023-03-18,Bus,Route_2,07:48,08:25,15,Station_4,Station_12,1
2023-03-18,Train,Route_9,09:41,11:41,70,Station_6,Station_11,14
2023-03-18,Train,Route_7,09:00,09:36,46,Station_15,Station_19,1
2023-03-18,Tram,Route_5,05:55,06:58,86,Station_19,Station_2,4
2023-03-18,Tram,Route_3,13:32,15:17,45,Station_10,Station_7,0
2023-03-18,Bus,Route_7,11:09,12:57,24,Station_20,Station_6,11
2023-03-18,Train,Route_1,12:52,13:29,28,Station_13,Station_7,7
2023-03-18,Train,Route_7,17:31,18:39,53,Station_12,Station_5,13
2023-03-18,Metro,Route_1,08:40,10:40,42,Station_6,Station_1,9
2023-03-18,Train,Route_7,05:01,06:51,66,Station_20,Station_18,15
2023-03-18,Train,Route_3,15:06,16:43,28,Station_20,Station_9,8
2023-03-18,Train,Route_4,09:41,11:09,11,Station_14,Station_10,13
2023-03-18,Metro,Route_4,18:49,20:46,87,Station_1,Station_9,4
2023-03-18,Tram,Route_8,19:59,21:10,73,Station_4,Station_7,13
2023-03-19,Train,Route_6,12:58,15:11,3,Station_10,Station_17,15
2023-03-19,Metro,Route_2,18:48,20:01,38,Station_7,Station_19,4
2023-03-19,Train,Route_9,19:00,20:03,47,Station_11,Station_17,5
2023-03-19,Bus,Route_6,13:39,14:26,22,Station_8,Station_1,8
2023-03-19,Tram,Route_1,13:58,15:09,64,Station_3,Station_11,14
2023-03-19,Tram,Route_5,06:24,06:38,63,Station_9,Station_14,11
2023-03-19,Tram,Route_6,18:00,19:59,3,Station_18,Station_9,15
2023-03-19,Train,Route_3,21:53,23:00,88,Station_7,Station_4,8
2023-03-19,Bus,Route_6,15:44,16:43,14,Station_14,Station_8,11
2023-03-19,Bus,Route_2,08:04,09:24,34,Station_15,Station_15,11
2023-03-19,Bus,Route_2,06:44,07:30,33,Station_4,Station_1,7
2023-03-19,Tram,Route_3,13:25,14:26,52,Station_1,Station_6,3
2023-03-19,Metro,Route_8,06:35,07:52,1,Station_1,Station_7,12
2023-03-19,Train,Route_10,14:51,15:59,59,Station_11,Station_17,3
2023-03-19,Tram,Route_9,20:32,20:57,99,Station_12,Station_5,6
2023-03-19,Metro,Route_6,09:01,10:24,98,Station_12,Station_14,12
2023-03-19,Bus,Route_7,11:42,12:00,46,Station_15,Station_2,13
2023-03-19,Train,Route_7,21:22,21:51,3,Station_3,Station_4,13
2023-03-19,Tram,Route_4,06:13,07:18,71,Station_10,Station_3,2
2023-03-19,Bus,Route_6,06:29,08:06,74,Station_3,Station_11,15
2023-03-19,Metro,Route_3,21:27,21:59,39,Station_10,Station_6,8
2023-03-19,Tram,Route_10,15:45,16:20,47,Station_6,Station_1,11
2023-03-19,Train,Route_9,11:59,12:11,67,Station_3,Station_5,10
2023-03-19,Bus,Route_8,14:30,15:22,57,Station_1,Station_8,9
2023-03-19,Bus,Route_10,17:55,19:27,30,Station_3,Station_20,1
2023-03-19,Tram,Route_1,11:02,11:52,68,Station_8,Station_15,6
2023-03-19,Metro,Route_4,22:50,23:53,19,Station_19,Station_3,5
2023-03-19,Tram,Route_4,14:01,14:50,5,Station_1,Station_4,8
2023-03-19,Train,Route_7,10:33,11:23,51,Station_8,Station_2,5
2023-03-19,Tram,Route_4,10:41,12:29,16,Station_7,Station_9,5
2023-03-19,Train,Route_6,22:02,22:51,13,Station_19,Station_6,0
2023-03-19,Train,Route_10,09:11,10:39,63,Station_13,Station_1,10
2023-03-20,Bus,Route_10,07:10,08:35,10,Station_15,Station_2,8
2023-03-20,Tram,Route_1,05:48,07:33,58,Station_11,Station_17,4
2023-03-20,Tram,Route_6,06:31,07:15,64,Station_6,Station_3,8
2023-03-20,Bus,Route_2,20:37,22:35,74,Station_9,Station_10,1
2023-03-20,Bus,Route_6,13:02,14:12,100,Station_6,Station_2,6
2023-03-20,Train,Route_8,17:57,19:23,96,Station_5,Station_2,8
2023-03-20,Bus,Route_7,22:53,24:20,3,Station_8,Station_19,12
2023-03-20,Tram,Route_3,11:09,11:35,81,Station_7,Station_6,6
2023-03-20,Train,Route_8,15:56,16:30,65,Station_14,Station_9,13
2023-03-20,Tram,Route_4,15:42,17:22,92,Station_5,Station_11,2
2023-03-20,Tram,Route_8,15:21,17:12,2,Station_6,Station_1,11
2023-03-20,Tram,Route_2,17:46,19:06,60,Station_9,Station_15,13
2023-03-20,Metro,Route_9,16:10,17:12,80,Station_17,Station_15,12
2023-03-20,Train,Route_1,18:24,19:09,28,Station_16,Station_7,12
2023-03-20,Bus,Route_9,07:07,07:33,78,Station_16,Station_14,2
2023-03-20,Train,Route_4,14:38,15:49,82,Station_1,Station_2,7
2023-03-20,Metro,Route_6,10:27,12:24,59,Station_3,Station_8,7
2023-03-20,Metro,Route_8,19:32,21:14,54,Station_13,Station_3,14
2023-03-20,Bus,Route_6,03:35,05:06,91,Station_5,Station_5,14
2023-03-20,Bus,Route_5,10:18,10:40,64,Station_12,Station_15,6
2023-03-20,Metro,Route_5,11:50,12:37,26,Station_4,Station_5,13
2023-03-20,Tram,Route_8,08:14,09:14,68,Station_4,Station_18,9
2023-03-20,Tram,Route_4,18:41,19:45,22,Station_9,Station_4,14
2023-03-20,Bus,Route_2,15:20,15:45,58,Station_4,Station_7,9
2023-03-20,Tram,Route_9,22:10,24:06,4,Station_19,Station_19,8
2023-03-20,Tram,Route_2,10:45,12:27,92,Station_1,Station_3,3
2023-03-20,Train,Route_9,11:44,12:41,45,Station_7,Station_19,0
2023-03-20,Train,Route_5,14:33,16:05,59,Station_18,Station_12,12
2023-03-20,Tram,Route_2,05:34,06:39,77,Station_6,Station_16,9
2023-03-20,Train,Route_5,22:15,23:59,20,Station_13,Station_6,5
2023-03-20,Bus,Route_6,21:04,23:09,62,Station_15,Station_2,7
2023-03-20,Train,Route_10,15:37,17:37,2,Station_7,Station_4,2
2023-03-21,Metro,Route_10,14:10,15:13,55,Station_13,Station_18,9
2023-03-21,Tram,Route_1,15:50,17:28,43,Station_13,Station_19,11
2023-03-21,Metro,Route_4,08:16,08:48,22,Station_3,Station_10,6
2023-03-21,Tram,Route_1,21:29,23:33,72,Station_7,Station_7,4
2023-03-21,Metro,Route_9,21:24,22:00,75,Station_10,Station_20,1
2023-03-21,Bus,Route_1,16:09,17:04,86,Station_9,Station_14,8
2023-03-21,Train,Route_7,09:16,11:22,42,Station_12,Station_18,6
2023-03-21,Train,Route_3,09:37,11:26,20,Station_18,Station_14,3
2023-03-21,Metro,Route_5,17:25,17:45,61,Station_17,Station_2,7
2023-03-21,Bus,Route_7,19:52,21:20,83,Station_10,Station_11,15
2023-03-21,Train,Route_7,13:01,13:39,25,Station_19,Station_14,9
2023-03-21,Tram,Route_5,19:56,21:16,39,Station_1,Station_2,1
2023-03-21,Bus,Route_1,12:32,14:21,5,Station_16,Station_5,14
2023-03-21,Train,Route_6,05:14,05:40,48,Station_6,Station_11,0
2023-03-21,Bus,Route_4,15:02,16:46,81,Station_7,Station_18,13
2023-03-21,Bus,Route_8,14:55,15:27,94,Station_8,Station_18,13
2023-03-21,Train,Route_1,13:45,14:17,9,Station_15,Station_14,2
2023-03-21,Metro,Route_8,11:26,13:39,1,Station_6,Station_7,13
2023-03-21,Bus,Route_8,17:04,18:25,34,Station_15,Station_2,12
2023-03-21,Tram,Route_10,07:19,08:51,94,Station_12,Station_9,1
2023-03-21,Bus,Route_2,10:09,12:05,63,Station_16,Station_18,11
2023-03-21,Bus,Route_4,22:06,22:36,30,Station_20,Station_13,12
2023-03-21,Metro,Route_10,08:51,09:43,45,Station_7,Station_18,3
2023-03-21,Metro,Route_6,17:54,18:45,45,Station_8,Station_6,1
2023-03-21,Bus,Route_5,19:35,20:51,41,Station_16,Station_15,5
2023-03-21,Train,Route_2,19:46,20:43,63,Station_13,Station_10,5
2023-03-21,Metro,Route_9,10:53,12:10,93,Station_11,Station_10,1
2023-03-21,Bus,Route_5,17:28,18:28,41,Station_3,Station_10,15
2023-03-21,Tram,Route_3,18:22,19:00,97,Station_10,Station_10,2
2023-03-21,Metro,Route_8,18:40,19:23,76,Station_4,Station_9,2
2023-03-21,Metro,Route_5,11:21,12:18,46,Station_16,Station_18,8
2023-03-21,Train,Route_6,10:45,12:42,82,Station_14,Station_3,14
2023-03-22,Train,Route_10,06:22,06:55,66,Station_20,Station_8,10
2023-03-22,Tram,Route_10,19:25,20:17,16,Station_12,Station_16,10
2023-03-22,Tram,Route_8,08:19,10:12,11,Station_3,Station_2,2
2023-03-22,Tram,Route_2,09:30,10:47,20,Station_8,Station_14,6
2023-03-22,Tram,Route_10,20:51,22:13,82,Station_14,Station_15,14
2023-03-22,Tram,Route_6,06:13,06:37,100,Station_7,Station_9,1
2023-03-22,Train,Route_1,22:52,24:34,45,Station_11,Station_8,12
2023-03-22,Train,Route_4,12:39,13:09,72,Station_19,Station_7,9
2023-03-22,Metro,Route_1,11:58,12:49,86,Station_17,Station_12,13
2023-03-22,Train,Route_7,12:52,13:52,73,Station_17,Station_18,1
2023-03-22,Bus,Route_5,09:16,10:53,50,Station_11,Station_10,3
2023-03-22,Train,Route_1,14:20,15:18,79,Station_20,Station_20,15
2023-03-22,Tram,Route_9,15:27,17:31,49,Station_12,Station_14,5
2023-03-22,Train,Route_3,15:10,15:48,2,Station_17,Station_12,2
2023-03-22,Bus,Route_3,20:54,21:23,56,Station_12,Station_5,4
2023-03-22,Metro,Route_2,06:11,06:40,31,Station_17,Station_8,15
2023-03-22,Train,Route_2,15:38,16:31,1,Station_9,Station_12,3
2023-03-22,Bus,Route_1,14:04,14:48,32,Station_11,Station_4,4
2023-03-22,Bus,Route_10,03:02,03:29,91,Station_3,Station_19,1
2023-03-22,Metro,Route_3,11:40,12:08,43,Station_14,Station_9,15
2023-03-22,Train,Route_1,17:03,18:56,95,Station_8,Station_7,9
2023-03-22,Train,Route_8,10:45,12:40,98,Station_12,Station_15,8
2023-03-22,Bus,Route_7,03:23,04:07,9,Station_7,Station_1,5
2023-03-22,Train,Route_8,09:16,10:21,5,Station_17,Station_16,15
2023-03-22,Metro,Route_9,10:54,11:50,37,Station_6,Station_1,15
2023-03-22,Metro,Route_7,20:56,22:53,82,Station_16,Station_18,11
2023-03-22,Tram,Route_9,14:05,14:45,99,Station_17,Station_1,10
2023-03-22,Bus,Route_7,08:01,08:51,35,Station_16,Station_2,7
2023-03-22,Train,Route_4,09:35,11:07,93,Station_9,Station_4,11
2023-03-22,Bus,Route_2,14:12,15:13,67,Station_10,Station_9,3
2023-03-22,Metro,Route_5,09:49,11:05,82,Station_11,Station_17,11
2023-03-22,Train,Route_2,13:04,14:43,3,Station_20,Station_15,9
2023-03-23,Metro,Route_7,22:49,23:17,54,Station_7,Station_16,6
2023-03-23,Bus,Route_7,07:23,08:54,34,Station_2,Station_5,6
2023-03-23,Train,Route_9,17:34,18:25,47,Station_15,Station_7,13
2023-03-23,Metro,Route_5,08:36,09:40,42,Station_8,Station_9,14
2023-03-23,Tram,Route_9,13:13,13:46,47,Station_3,Station_19,1
2023-03-23,Tram,Route_6,06:17,06:43,100,Station_19,Station_18,13
2023-03-23,Metro,Route_7,08:53,10:03,93,Station_18,Station_1,1
2023-03-23,Train,Route_8,21:10,22:50,80,Station_2,Station_9,2
2023-03-23,Train,Route_2,16:11,17:12,28,Station_18,Station_16,7
2023-03-23,Bus,Route_2,16:09,17:18,34,Station_18,Station_18,8
2023-03-23,Bus,Route_9,11:27,11:48,37,Station_6,Station_19,5
2023-03-23,Bus,Route_7,17:18,17:45,70,Station_6,Station_4,8
2023-03-23,Tram,Route_7,20:01,21:41,46,Station_12,Station_7,2
2023-03-23,Train,Route_1,11:22,11:52,59,Station_7,Station_14,2
2023-03-23,Bus,Route_7,21:54,24:02,18,Station_12,Station_6,10
2023-03-23,Bus,Route_10,18:59,19:14,84,Station_5,Station_12,11
2023-03-23,Tram,Route_7,18:20,18:41,76,Station_7,Station_3,11
2023-03-23,Metro,Route_3,09:12,10:56,66,Station_8,Station_12,14
2023-03-23,Train,Route_4,06:12,06:56,11,Station_12,Station_18,9
2023-03-23,Train,Route_4,14:57,15:45,73,Station_12,Station_3,15
2023-03-23,Bus,Route_6,16:42,16:49,54,Station_10,Station_15,5
2023-03-23,Train,Route_5,14:54,16:23,81,Station_20,Station_10,1
2023-03-23,Metro,Route_8,08:31,10:27,99,Station_5,Station_13,6
2023-03-23,Metro,Route_5,20:52,22:16,49,Station_18,Station_20,1
2023-03-23,Tram,Route_8,16:15,16:43,27,Station_18,Station_4,3
2023-03-23,Bus,Route_7,16:45,17:40,28,Station_17,Station_13,6
2023-03-23,Metro,Route_5,09:57,10:24,95,Station_5,Station_2,1
2023-03-23,Bus,Route_5,07:28,08:13,24,Station_15,Station_3,7
2023-03-23,Tram,Route_10,17:20,19:18,24,Station_20,Station_7,3
2023-03-23,Train,Route_7,18:15,19:12,86,Station_4,Station_13,5
2023-03-23,Metro,Route_8,17:09,19:12,30,Station_19,Station_8,8
2023-03-23,Tram,Route_6,14:56,16:34,25,Station_17,Station_17,12
2023-03-24,Bus,Route_2,08:26,09:51,91,Station_19,Station_17,10
