Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-06-12,Bus,Route_3,16:57,17:58,52,Station_7,Station_11,4
2023-06-12,Train,Route_7,05:19,07:20,20,Station_14,Station_2,15
2023-06-12,Tram,Route_8,17:22,17:51,36,Station_1,Station_11,12
2023-06-12,Bus,Route_10,12:29,14:35,100,Station_9,Station_2,6
2023-06-12,Train,Route_2,09:10,09:34,91,Station_7,Station_9,5
2023-06-12,Metro,Route_9,06:31,07:42,13,Station_12,Station_3,15
2023-06-12,Metro,Route_3,05:21,05:46,18,Station_6,Station_15,6
2023-06-12,Bus,Route_8,21:35,23:01,72,Station_2,Station_15,7
2023-06-12,Tram,Route_6,13:41,14:50,56,Station_12,Station_16,5
2023-06-12,Metro,Route_1,21:00,21:46,30,Station_15,Station_2,8
2023-06-12,Train,Route_3,17:52,19:12,10,Station_12,Station_6,14
2023-06-12,Bus,Route_4,11:16,12:21,84,Station_6,Station_4,11
2023-06-12,Bus,Route_7,09:08,09:57,61,Station_16,Station_3,10
2023-06-12,Train,Route_4,15:23,17:15,55,Station_5,Station_16,13
2023-06-12,Train,Route_5,06:32,07:48,55,Station_8,Station_1,10
2023-06-12,Bus,Route_10,22:28,23:07,68,Station_13,Station_3,6
2023-06-13,Tram,Route_2,10:51,12:10,81,Station_19,Station_17,1
2023-06-13,Metro,Route_9,21:23,22:03,59,Station_4,Station_4,13
2023-06-13,Metro,Route_4,14:02,14:28,82,Station_17,Station_3,9
2023-06-13,Bus,Route_10,16:23,17:48,63,Station_6,Station_9,11
2023-06-13,Tram,Route_7,18:20,20:20,21,Station_11,Station_11,7
2023-06-13,Train,Route_3,13:57,15:13,31,Station_7,Station_9,5
2023-06-13,Metro,Route_7,10:52,12:02,42,Station_7,Station_4,5
2023-06-13,Bus,Route_9,12:19,14:09,30,Station_16,Station_4,15
2023-06-13,Tram,Route_4,08:36,09:55,78,Station_16,Station_16,7
2023-06-13,Bus,Route_1,10:35,11:49,83,Station_5,Station_6,11
2023-06-13,Metro,Route_6,11:29,13:14,21,Station_14,Station_8,8
2023-06-13,Train,Route_10,14:06,14:54,32,Station_4,Station_17,13
2023-06-13,Train,Route_7,11:40,12:51,16,Station_7,Station_16,2
2023-06-13,Bus,Route_7,06:34,06:40,22,Station_20,Station_15,2
2023-06-13,Metro,Route_2,22:49,24:02,30,Station_15,Station_11,7
2023-06-13,Train,Route_2,07:12,08:09,80,Station_8,Station_6,14
2023-06-13,Metro,Route_8,06:59,07:09,98,Station_14,Station_1,9
2023-06-13,Train,Route_8,15:06,15:14,97,Station_17,Station_15,5
2023-06-13,Metro,Route_3,22:45,24:20,89,Station_19,Station_12,0
2023-06-13,Metro,Route_8,15:18,16:31,37,Station_11,Station_13,3
2023-06-13,Metro,Route_2,19:23,21:25,83,Station_4,Station_4,4
2023-06-13,Tram,Route_4,22:40,23:50,11,Station_16,Station_1,14
2023-06-13,Train,Route_9,08:49,10:52,77,Station_13,Station_14,12
2023-06-13,Bus,Route_1,13:16,13:52,63,Station_5,Station_1,8
2023-06-13,Train,Route_7,22:05,23:03,8,Station_8,Station_3,3
2023-06-13,Metro,Route_8,19:23,21:10,47,Station_5,Station_2,7
2023-06-13,Bus,Route_1,10:08,10:24,9,Station_19,Station_15,12
2023-06-13,Train,Route_6,10:44,12:36,76,Station_2,Station_13,8
2023-06-13,Bus,Route_7,22:08,22:47,35,Station_7,Station_13,14
2023-06-13,Bus,Route_6,09:59,10:46,65,Station_6,Station_14,15
2023-06-13,Metro,Route_5,15:53,16:34,38,Station_3,Station_13,9
2023-06-13,Metro,Route_3,15:01,15:26,80,Station_11,Station_3,13
2023-06-14,Bus,Route_6,15:14,15:42,17,Station_17,Station_19,5
2023-06-14,Bus,Route_3,10:38,11:47,66,Station_13,Station_1,14
2023-06-14,Tram,Route_9,08:35,08:58,55,Station_2,Station_7,2
2023-06-14,Tram,Route_8,22:13,23:40,47,Station_14,Station_19,3
2023-06-14,Bus,Route_1,12:47,14:31,17,Station_18,Station_10,11
2023-06-14,Train,Route_8,22:54,24:37,71,Station_11,Station_5,15
2023-06-14,Bus,Route_8,18:53,19:23,62,Station_8,Station_4,9
2023-06-14,Bus,Route_7,13:29,14:35,77,Station_15,Station_10,7
2023-06-14,Metro,Route_3,13:49,15:30,77,Station_8,Station_19,8
2023-06-14,Tram,Route_7,21:25,22:02,29,Station_4,Station_8,5
2023-06-14,Train,Route_7,19:44,20:34,73,Station_13,Station_2,3
2023-06-14,Metro,Route_3,11:45,13:05,5,Station_10,Station_6,12
2023-06-14,Metro,Route_10,12:43,14:41,62,Station_3,Station_7,2
2023-06-14,Tram,Route_6,14:47,15:27,1,Station_3,Station_14,9
2023-06-14,Metro,Route_7,16:38,18:05,4,Station_15,Station_1,2
2023-06-14,Train,Route_8,08:55,09:53,40,Station_9,Station_19,4
2023-06-14,Tram,Route_2,11:36,12:02,57,Station_17,Station_3,15
2023-06-14,Tram,Route_3,13:39,14:35,20,Station_13,Station_5,13
2023-06-14,Bus,Route_6,13:32,14:18,6,Station_3,Station_7,0
2023-06-14,Metro,Route_1,14:19,16:06,85,Station_4,Station_14,7
2023-06-14,Bus,Route_1,19:58,20:26,64,Station_7,Station_12,9
2023-06-14,Tram,Route_4,05:05,07:06,21,Station_13,Station_14,6
2023-06-14,Train,Route_2,20:07,20:24,60,Station_3,Station_6,14
2023-06-14,Train,Route_6,13:28,14:21,15,Station_14,Station_5,0
2023-06-14,Tram,Route_9,22:30,23:04,11,Station_18,Station_19,10
2023-06-14,Train,Route_8,21:14,22:09,19,Station_16,Station_4,11
2023-06-14,Train,Route_5,19:57,21:25,31,Station_5,Station_12,2
2023-06-14,Metro,Route_9,07:28,08:56,88,Station_17,Station_6,7
2023-06-14,Tram,Route_5,13:32,15:31,47,Station_7,Station_15,8
2023-06-14,Bus,Route_5,09:16,10:23,100,Station_10,Station_5,10
2023-06-14,Train,Route_9,12:32,13:53,18,Station_5,Station_18,13
2023-06-14,Train,Route_7,13:04,13:57,24,Station_6,Station_1,13
2023-06-15,Bus,Route_9,22:53,24:59,8,Station_6,Station_12,12
2023-06-15,Metro,Route_4,22:41,24:02,6,Station_3,Station_16,4
2023-06-15,Train,Route_10,07:11,07:31,2,Station_7,Station_14,1
2023-06-15,Train,Route_5,12:16,13:37,71,Station_6,Station_3,12
2023-06-15,Bus,Route_7,22:27,23:14,15,Station_8,Station_7,5
2023-06-15,Train,Route_4,18:45,19:56,58,Station_9,Station_8,10
2023-06-15,Bus,Route_5,09:36,10:28,44,Station_10,Station_7,4
2023-06-15,Train,Route_1,15:48,17:20,1,Station_15,Station_4,4
2023-06-15,Metro,Route_7,19:42,21:17,34,Station_4,Station_15,13
2023-06-15,Train,Route_5,07:59,09:42,78,Station_1,Station_10,9
2023-06-15,Bus,Route_9,20:36,21:45,20,Station_18,Station_5,12
2023-06-15,Bus,Route_8,09:42,11:16,71,Station_4,Station_18,14
2023-06-15,Tram,Route_9,14:53,15:03,99,Station_19,Station_1,0
2023-06-15,Tram,Route_5,05:25,05:58,67,Station_1,Station_15,0
2023-06-15,Train,Route_6,12:38,14:24,9,Station_5,Station_4,10
2023-06-15,Tram,Route_10,22:36,23:46,74,Station_6,Station_8,10
2023-06-15,Train,Route_3,19:56,21:38,24,Station_9,Station_11,13
2023-06-15,Metro,Route_7,13:25,14:08,29,Station_5,Station_18,6
2023-06-15,Train,Route_6,11:34,11:54,38,Station_19,Station_15,8
2023-06-15,Tram,Route_9,21:27,23:31,41,Station_15,Station_7,9
2023-06-15,Bus,Route_10,22:04,22:56,83,Station_20,Station_9,11
2023-06-15,Train,Route_8,15:48,17:25,77,Station_1,Station_14,8
2023-06-15,Train,Route_2,20:28,22:13,89,Station_6,Station_12,3
2023-06-15,Tram,Route_1,17:55,19:32,83,Station_12,Station_16,7
2023-06-15,Train,Route_7,09:40,10:16,29,Station_10,Station_13,15
2023-06-15,Tram,Route_4,11:52,12:25,53,Station_14,Station_19,0
2023-06-15,Tram,Route_4,06:17,08:06,56,Station_9,Station_17,5
2023-06-15,Train,Route_10,07:10,07:17,25,Station_13,Station_18,5
2023-06-15,Tram,Route_8,15:54,17:24,22,Station_20,Station_18,9
2023-06-15,Train,Route_10,20:16,22:06,92,Station_15,Station_3,7
2023-06-15,Metro,Route_7,13:49,14:48,59,Station_4,Station_13,12
2023-06-15,Bus,Route_1,13:45,14:51,93,Station_13,Station_16,4
2023-06-16,Metro,Route_3,05:04,06:52,70,Station_6,Station_5,24
2023-06-16,Train,Route_5,14:30,15:33,43,Station_18,Station_17,32
2023-06-16,Bus,Route_1,13:28,15:12,67,Station_20,Station_6,49
2023-06-16,Tram,Route_8,10:37,12:58,75,Station_11,Station_1,49
2023-06-16,Train,Route_5,15:04,16:34,44,Station_6,Station_6,21
2023-06-16,Bus,Route_4,18:34,19:57,80,Station_8,Station_7,34
2023-06-16,Bus,Route_10,19:18,20:28,29,Station_18,Station_19,26
2023-06-16,Tram,Route_1,09:05,10:02,38,Station_6,Station_4,46
2023-06-16,Bus,Route_9,13:35,14:17,9,Station_6,Station_5,20
2023-06-16,Bus,Route_6,05:41,08:15,39,Station_13,Station_7,54
2023-06-16,Bus,Route_8,11:35,13:02,58,Station_20,Station_11,31
2023-06-16,Bus,Route_9,18:05,20:01,5,Station_2,Station_2,42
2023-06-16,Bus,Route_2,19:09,21:52,40,Station_12,Station_8,51
2023-06-16,Metro,Route_8,10:17,11:22,18,Station_16,Station_8,54
2023-06-16,Tram,Route_10,11:30,13:56,62,Station_2,Station_10,60
2023-06-16,Bus,Route_6,16:44,18:56,100,Station_7,Station_12,70
2023-06-16,Train,Route_6,11:44,13:32,25,Station_14,Station_11,58
2023-06-16,Tram,Route_8,15:43,16:19,97,Station_20,Station_11,34
2023-06-16,Bus,Route_10,09:05,11:10,86,Station_2,Station_2,12
2023-06-16,Bus,Route_4,10:50,12:38,26,Station_8,Station_2,48
2023-06-16,Tram,Route_8,09:07,11:16,74,Station_6,Station_19,52
2023-06-16,Metro,Route_8,17:50,19:11,11,Station_13,Station_19,46
2023-06-16,Metro,Route_8,14:40,17:09,93,Station_14,Station_14,35
2023-06-16,Metro,Route_4,21:00,23:25,17,Station_17,Station_18,59
2023-06-16,Train,Route_1,21:22,23:40,72,Station_14,Station_3,46
2023-06-16,Train,Route_4,08:07,09:37,90,Station_2,Station_8,34
2023-06-16,Train,Route_6,18:07,20:01,8,Station_1,Station_17,65
2023-06-16,Tram,Route_7,12:25,15:06,51,Station_8,Station_20,56
2023-06-16,Train,Route_7,16:43,18:56,54,Station_12,Station_4,35
2023-06-16,Bus,Route_9,13:34,15:20,88,Station_20,Station_17,38
2023-06-16,Metro,Route_7,12:28,12:59,52,Station_2,Station_19,26
2023-06-16,Tram,Route_3,10:46,12:38,27,Station_11,Station_19,43
2023-06-17,Metro,Route_1,21:02,21:46,84,Station_12,Station_1,6
2023-06-17,Tram,Route_1,22:03,24:07,56,Station_6,Station_20,7
2023-06-17,Tram,Route_2,09:58,11:48,77,Station_10,Station_4,0
2023-06-17,Bus,Route_6,14:15,15:24,63,Station_13,Station_6,1
2023-06-17,Bus,Route_5,21:19,22:40,13,Station_7,Station_17,11
2023-06-17,Train,Route_7,05:14,05:50,71,Station_7,Station_11,13
2023-06-17,Train,Route_8,05:04,06:35,55,Station_5,Station_18,0
2023-06-17,Metro,Route_3,17:33,18:34,57,Station_12,Station_9,4
2023-06-17,Tram,Route_6,18:51,20:17,76,Station_12,Station_5,3
2023-06-17,Bus,Route_8,07:57,08:56,95,Station_5,Station_11,1
2023-06-17,Metro,Route_5,06:13,07:45,97,Station_19,Station_16,14
2023-06-17,Bus,Route_8,13:43,15:04,66,Station_14,Station_12,8
2023-06-17,Metro,Route_2,20:31,21:27,92,Station_10,Station_15,5
2023-06-17,Train,Route_7,19:52,21:07,76,Station_6,Station_16,15
2023-06-17,Metro,Route_3,15:01,15:47,58,Station_2,Station_16,3
2023-06-17,Bus,Route_10,15:28,16:35,65,Station_12,Station_5,13
2023-06-17,Train,Route_1,16:31,18:27,98,Station_17,Station_15,5
2023-06-17,Train,Route_8,06:27,07:23,31,Station_6,Station_1,3
2023-06-17,Tram,Route_3,07:26,08:40,3,Station_16,Station_16,9
2023-06-17,Bus,Route_4,16:46,17:58,83,Station_9,Station_12,3
2023-06-17,Metro,Route_9,08:50,09:42,81,Station_15,Station_19,13
2023-06-17,Metro,Route_6,09:29,11:18,77,Station_3,Station_13,0
2023-06-17,Tram,Route_9,15:23,17:20,44,Station_3,Station_16,13
2023-06-17,Train,Route_4,14:01,14:27,63,Station_12,Station_7,14
2023-06-17,Train,Route_10,09:09,10:37,70,Station_11,Station_4,10
2023-06-17,Train,Route_10,20:58,22:37,55,Station_7,Station_16,10
2023-06-17,Bus,Route_1,19:22,20:06,77,Station_8,Station_4,8
2023-06-17,Train,Route_8,10:07,12:06,89,Station_13,Station_7,2
2023-06-17,Bus,Route_1,03:24,04:28,16,Station_11,Station_1,9
2023-06-17,Tram,Route_8,19:05,20:05,19,Station_1,Station_9,4
2023-06-17,Tram,Route_8,12:24,14:13,76,Station_12,Station_1,12
2023-06-17,Train,Route_9,11:21,12:46,28,Station_14,Station_20,9
2023-06-18,Metro,Route_8,06:31,07:43,63,Station_11,Station_12,11
2023-06-18,Tram,Route_1,11:43,12:52,29,Station_3,Station_18,3
2023-06-18,Bus,Route_5,17:12,17:37,31,Station_5,Station_2,14
2023-06-18,Train,Route_9,11:46,13:11,40,Station_1,Station_10,4
2023-06-18,Train,Route_3,14:16,16:29,12,Station_16,Station_20,13
2023-06-18,Metro,Route_1,09:34,10:08,13,Station_19,Station_6,13
2023-06-18,Metro,Route_1,09:28,10:38,98,Station_7,Station_15,0
2023-06-18,Bus,Route_7,16:14,17:24,69,Station_15,Station_3,14
2023-06-18,Train,Route_3,15:10,16:20,28,Station_7,Station_16,8
2023-06-18,Bus,Route_8,07:13,07:41,52,Station_2,Station_5,13
2023-06-18,Bus,Route_2,13:03,13:28,15,Station_15,Station_1,6
2023-06-18,Train,Route_10,11:33,12:04,49,Station_7,Station_11,3
2023-06-18,Train,Route_7,10:36,11:20,81,Station_10,Station_7,15
2023-06-18,Tram,Route_8,05:30,05:52,53,Station_19,Station_5,7
2023-06-18,Tram,Route_8,20:34,21:37,88,Station_9,Station_5,9
2023-06-18,Train,Route_4,18:46,19:29,32,Station_12,Station_19,11
2023-06-18,Metro,Route_7,17:10,18:05,46,Station_10,Station_9,9
2023-06-18,Tram,Route_6,12:26,14:07,77,Station_13,Station_17,0
2023-06-18,Metro,Route_6,10:02,10:40,81,Station_6,Station_5,15
2023-06-18,Metro,Route_7,19:02,20:34,35,Station_2,Station_3,3
2023-06-18,Bus,Route_5,03:40,05:38,21,Station_18,Station_7,6
2023-06-18,Bus,Route_8,13:51,15:45,90,Station_15,Station_1,13
2023-06-18,Train,Route_4,21:54,23:24,78,Station_18,Station_5,15
2023-06-18,Train,Route_1,12:02,13:31,60,Station_19,Station_4,4
2023-06-18,Bus,Route_6,06:58,08:04,46,Station_10,Station_15,7
2023-06-18,Metro,Route_2,08:47,09:51,15,Station_14,Station_13,10
2023-06-18,Bus,Route_1,21:25,23:17,24,Station_10,Station_13,9
2023-06-18,Tram,Route_7,22:26,22:53,64,Station_13,Station_2,14
2023-06-18,Tram,Route_4,10:04,10:27,97,Station_5,Station_19,11
2023-06-18,Metro,Route_7,15:08,15:25,32,Station_8,Station_13,13
2023-06-18,Metro,Route_7,10:29,10:49,7,Station_13,Station_4,6
2023-06-18,Train,Route_1,21:41,23:47,90,Station_5,Station_12,9
2023-06-19,Bus,Route_6,14:25,15:55,68,Station_3,Station_1,5
2023-06-19,Tram,Route_9,05:09,06:55,48,Station_20,Station_20,0
2023-06-19,Tram,Route_9,05:15,07:12,29,Station_17,Station_16,8
2023-06-19,Metro,Route_2,11:43,13:46,99,Station_11,Station_5,6
2023-06-19,Metro,Route_3,21:18,23:19,34,Station_3,Station_7,8
2023-06-19,Metro,Route_7,06:05,06:18,54,Station_20,Station_19,11
2023-06-19,Train,Route_6,13:56,15:12,64,Station_4,Station_17,4
2023-06-19,Train,Route_9,17:04,17:10,38,Station_3,Station_13,5
2023-06-19,Train,Route_6,20:22,22:25,33,Station_19,Station_3,8
2023-06-19,Train,Route_2,08:29,09:35,12,Station_11,Station_2,6
2023-06-19,Tram,Route_2,13:50,14:22,26,Station_19,Station_10,9
2023-06-19,Metro,Route_7,11:21,11:46,64,Station_13,Station_20,6
2023-06-19,Metro,Route_7,10:25,11:32,79,Station_19,Station_15,6
2023-06-19,Train,Route_6,10:26,12:09,13,Station_8,Station_18,0
2023-06-19,Metro,Route_1,18:17,19:57,11,Station_9,Station_18,12
2023-06-19,Metro,Route_4,14:41,15:42,25,Station_17,Station_16,15
2023-06-19,Tram,Route_1,11:42,13:18,50,Station_1,Station_18,1
2023-06-19,Bus,Route_9,15:06,15:51,11,Station_4,Station_18,6
2023-06-19,Bus,Route_5,19:58,21:56,57,Station_13,Station_8,14
2023-06-19,Tram,Route_8,15:26,16:44,25,Station_20,Station_11,9
2023-06-19,Train,Route_7,06:46,07:52,71,Station_4,Station_10,9
2023-06-19,Bus,Route_5,22:49,23:08,50,Station_15,Station_4,5
2023-06-19,Bus,Route_5,18:36,18:53,50,Station_3,Station_15,13
2023-06-19,Metro,Route_3,15:14,15:38,28,Station_7,Station_3,14
2023-06-19,Bus,Route_1,17:48,18:54,60,Station_7,Station_17,8
2023-06-19,Bus,Route_10,18:56,20:28,6,Station_1,Station_5,14
2023-06-19,Metro,Route_1,07:01,08:58,18,Station_6,Station_9,4
2023-06-19,Bus,Route_10,11:25,12:14,91,Station_16,Station_5,4
2023-06-19,Tram,Route_5,19:38,20:41,32,Station_10,Station_20,8
2023-06-19,Bus,Route_6,05:00,05:12,1,Station_11,Station_12,0
2023-06-19,Tram,Route_9,07:41,07:59,13,Station_16,Station_3,2
2023-06-19,Tram,Route_7,21:13,22:32,50,Station_9,Station_6,12
2023-06-20,Tram,Route_5,13:53,14:23,6,Station_2,Station_12,11
2023-06-20,Tram,Route_3,13:03,13:30,7,Station_16,Station_5,13
2023-06-20,Tram,Route_10,20:32,21:22,38,Station_2,Station_1,12
2023-06-20,Metro,Route_5,16:44,18:47,77,Station_1,Station_10,3
2023-06-20,Tram,Route_7,06:59,08:58,17,Station_2,Station_16,5
2023-06-20,Metro,Route_7,12:50,15:04,15,Station_11,Station_4,15
2023-06-20,Metro,Route_7,22:57,23:17,50,Station_10,Station_15,6
2023-06-20,Tram,Route_7,07:27,08:43,3,Station_7,Station_5,0
2023-06-20,Metro,Route_5,20:48,21:13,54,Station_18,Station_11,5
2023-06-20,Train,Route_9,13:25,14:14,19,Station_16,Station_1,10
2023-06-20,Train,Route_1,14:21,16:24,55,Station_6,Station_1,10
2023-06-20,Tram,Route_6,21:16,22:00,38,Station_3,Station_14,5
2023-06-20,Train,Route_6,19:06,19:48,22,Station_17,Station_16,13
2023-06-20,Train,Route_5,14:12,14:44,86,Station_10,Station_14,3
2023-06-20,Bus,Route_4,03:11,04:12,79,Station_16,Station_12,7
2023-06-20,Train,Route_10,17:55,19:14,20,Station_15,Station_13,12
2023-06-20,Metro,Route_5,16:47,18:42,15,Station_1,Station_8,15
2023-06-20,Train,Route_3,12:42,13:22,2,Station_6,Station_18,4
2023-06-20,Tram,Route_4,22:50,25:02,26,Station_19,Station_8,13
2023-06-20,Bus,Route_10,08:58,10:14,8,Station_2,Station_12,4
2023-06-20,Metro,Route_4,10:12,11:15,81,Station_17,Station_9,10
2023-06-20,Bus,Route_2,19:00,19:45,71,Station_7,Station_15,0
2023-06-20,Tram,Route_10,15:59,17:47,7,Station_14,Station_16,15
2023-06-20,Tram,Route_9,05:31,07:34,93,Station_8,Station_10,9
2023-06-20,Metro,Route_10,20:06,20:44,49,Station_9,Station_10,6
2023-06-20,Train,Route_9,16:05,16:37,52,Station_11,Station_14,14
2023-06-20,Train,Route_1,14:13,14:42,53,Station_18,Station_13,9
2023-06-20,Train,Route_8,14:13,14:44,99,Station_18,Station_16,9
2023-06-20,Metro,Route_5,17:10,17:37,30,Station_4,Station_18,12
2023-06-20,Metro,Route_5,08:41,09:39,29,Station_18,Station_11,11
2023-06-20,Tram,Route_7,05:37,05:55,78,Station_5,Station_19,0
2023-06-20,Train,Route_2,07:19,08:54,51,Station_2,Station_1,10
2023-06-21,Train,Route_4,18:34,19:43,28,Station_16,Station_14,13
2023-06-21,Tram,Route_3,17:03,17:42,68,Station_15,Station_14,2
2023-06-21,Metro,Route_1,14:50,16:35,77,Station_13,Station_1,10
2023-06-21,Train,Route_4,12:52,13:22,96,Station_13,Station_5,6
2023-06-21,Train,Route_7,21:59,23:51,5,Station_19,Station_6,5
2023-06-21,Metro,Route_10,21:02,22:25,57,Station_2,Station_10,8
2023-06-21,Tram,Route_3,15:08,15:51,63,Station_7,Station_1,10
2023-06-21,Tram,Route_2,22:12,23:00,80,Station_5,Station_14,11
2023-06-21,Tram,Route_4,17:45,18:05,42,Station_3,Station_1,0
2023-06-21,Tram,Route_2,13:00,15:06,87,Station_16,Station_1,10
2023-06-21,Metro,Route_5,12:56,14:36,92,Station_16,Station_7,4
2023-06-21,Tram,Route_10,09:16,10:02,50,Station_1,Station_19,11
2023-06-21,Metro,Route_6,10:15,11:45,32,Station_5,Station_14,13
2023-06-21,Tram,Route_3,13:54,15:52,13,Station_6,Station_19,9
2023-06-21,Tram,Route_4,19:30,20:44,31,Station_11,Station_15,12
2023-06-21,Train,Route_1,18:18,20:05,16,Station_6,Station_16,12
2023-06-21,Bus,Route_1,13:48,14:44,6,Station_14,Station_20,3
2023-06-21,Tram,Route_4,13:36,14:36,90,Station_16,Station_5,3
2023-06-21,Tram,Route_6,22:54,23:28,28,Station_15,Station_11,15
2023-06-21,Tram,Route_9,18:24,19:24,87,Station_19,Station_2,13
2023-06-21,Metro,Route_5,12:38,14:18,88,Station_13,Station_15,5
2023-06-21,Bus,Route_9,06:40,08:17,68,Station_13,Station_17,5
2023-06-21,Tram,Route_1,14:52,15:29,5,Station_1,Station_17,1
2023-06-21,Bus,Route_9,10:30,12:30,54,Station_20,Station_10,12
2023-06-21,Tram,Route_4,15:46,17:42,44,Station_20,Station_12,10
2023-06-21,Bus,Route_5,14:56,15:39,78,Station_16,Station_14,3
2023-06-21,Bus,Route_3,16:19,16:53,4,Station_5,Station_4,12
2023-06-21,Metro,Route_10,14:20,15:37,80,Station_7,Station_9,3
2023-06-21,Tram,Route_9,16:53,18:56,20,Station_18,Station_5,10
2023-06-21,Tram,Route_1,12:55,13:08,85,Station_11,Station_14,3
2023-06-21,Train,Route_4,14:10,16:04,56,Station_16,Station_8,0
2023-06-21,Bus,Route_9,17:31,18:19,23,Station_18,Station_20,11
2023-06-22,Train,Route_1,15:35,17:28,85,Station_12,Station_2,6
2023-06-22,Tram,Route_3,16:47,18:40,93,Station_6,Station_18,0
2023-06-22,Metro,Route_9,13:41,14:58,69,Station_15,Station_14,3
2023-06-22,Bus,Route_2,06:35,08:08,17,Station_15,Station_15,4
2023-06-22,Train,Route_6,10:10,10:58,81,Station_15,Station_15,15
2023-06-22,Train,Route_5,15:49,16:06,10,Station_14,Station_5,14
2023-06-22,Train,Route_2,11:59,13:41,12,Station_3,Station_14,1
2023-06-22,Tram,Route_4,15:13,16:15,95,Station_16,Station_7,4
2023-06-22,Tram,Route_2,14:09,14:44,59,Station_16,Station_9,11
2023-06-22,Metro,Route_5,09:29,10:54,32,Station_17,Station_13,5
2023-06-22,Train,Route_5,19:25,19:58,98,Station_5,Station_19,9
2023-06-22,Train,Route_7,22:27,23:24,73,Station_5,Station_3,14
2023-06-22,Tram,Route_6,13:19,13:58,31,Station_14,Station_17,10
2023-06-22,Train,Route_1,15:27,17:21,62,Station_5,Station_17,6
2023-06-22,Train,Route_1,13:10,13:53,88,Station_19,Station_20,8
2023-06-22,Bus,Route_4,21:24,22:05,38,Station_6,Station_8,14
2023-06-22,Metro,Route_1,09:00,09:52,70,Station_3,Station_1,13
2023-06-22,Train,Route_5,21:04,21:28,33,Station_19,Station_3,1
2023-06-22,Tram,Route_4,10:04,11:16,46,Station_4,Station_11,13
2023-06-22,Tram,Route_4,19:09,19:41,68,Station_3,Station_13,14
2023-06-22,Tram,Route_5,16:52,17:03,19,Station_1,Station_8,6
2023-06-22,Tram,Route_2,22:28,22:56,86,Station_9,Station_9,11
2023-06-22,Metro,Route_7,11:59,12:50,16,Station_7,Station_11,3
2023-06-22,Tram,Route_10,09:38,10:44,96,Station_1,Station_6,5
2023-06-22,Bus,Route_1,05:18,06:06,76,Station_7,Station_2,3
2023-06-22,Train,Route_5,16:18,17:58,4,Station_7,Station_1,1
2023-06-22,Bus,Route_5,11:58,13:32,94,Station_1,Station_14,7
2023-06-22,Tram,Route_3,15:42,16:41,28,Station_8,Station_4,3
2023-06-22,Train,Route_8,08:37,09:32,5,Station_10,Station_19,15
2023-06-22,Metro,Route_2,21:11,23:15,45,Station_9,Station_11,7
2023-06-22,Tram,Route_3,21:28,22:39,100,Station_5,Station_4,15
2023-06-22,Bus,Route_6,13:12,14:09,61,Station_20,Station_10,12
2023-06-23,Metro,Route_6,17:20,19:00,95,Station_2,Station_16,4
2023-06-23,Metro,Route_8,09:15,10:34,16,Station_14,Station_12,5
2023-06-23,Metro,Route_9,08:24,09:29,29,Station_3,Station_18,1
2023-06-23,Tram,Route_7,20:29,21:42,33,Station_17,Station_13,1
2023-06-23,Tram,Route_7,21:58,24:10,19,Station_4,Station_12,15
2023-06-23,Tram,Route_6,07:03,08:32,17,Station_2,Station_5,3
2023-06-23,Tram,Route_3,18:35,18:39,61,Station_20,Station_19,3
2023-06-23,Train,Route_5,20:06,21:58,6,Station_17,Station_8,9
2023-06-23,Train,Route_8,18:14,19:17,92,Station_10,Station_11,14
2023-06-23,Train,Route_5,20:33,20:53,23,Station_8,Station_19,8
2023-06-23,Tram,Route_7,16:21,17:40,37,Station_5,Station_5,6
2023-06-23,Bus,Route_1,18:14,19:04,1,Station_15,Station_2,12
2023-06-23,Train,Route_1,13:25,14:49,37,Station_10,Station_16,11
2023-06-23,Metro,Route_8,22:14,22:39,13,Station_12,Station_19,12
2023-06-23,Metro,Route_8,21:40,22:28,20,Station_7,Station_10,7
2023-06-23,Metro,Route_3,17:12,18:19,37,Station_15,Station_4,7
2023-06-23,Tram,Route_3,06:32,08:26,20,Station_9,Station_8,15
2023-06-23,Train,Route_8,06:50,08:04,22,Station_8,Station_14,9
2023-06-23,Train,Route_7,21:08,21:38,9,Station_14,Station_20,12
2023-06-23,Train,Route_9,21:46,23:07,4,Station_15,Station_9,12
2023-06-23,Metro,Route_4,15:25,16:59,93,Station_6,Station_10,14
2023-06-23,Bus,Route_4,14:58,15:41,39,Station_19,Station_18,3
2023-06-23,Train,Route_1,21:31,21:59,30,Station_13,Station_3,1
2023-06-23,Bus,Route_4,14:52,16:07,5,Station_6,Station_5,12
2023-06-23,Metro,Route_9,08:53,10:27,96,Station_15,Station_13,3
2023-06-23,Train,Route_4,08:57,10:59,97,Station_4,Station_18,15
2023-06-23,Metro,Route_4,08:29,10:08,77,Station_9,Station_14,1
2023-06-23,Train,Route_10,22:25,24:19,52,Station_16,Station_17,4
2023-06-23,Bus,Route_2,07:46,08:55,34,Station_17,Station_20,13
2023-06-23,Metro,Route_9,19:49,20:59,98,Station_18,Station_20,1
2023-06-23,Tram,Route_1,18:51,20:38,80,Station_13,Station_13,11
2023-06-23,Tram,Route_5,12:04,13:21,64,Station_5,Station_18,6
2023-06-24,Bus,Route_1,12:56,14:49,88,Station_15,Station_15,9
