Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-04-12,Metro,Route_6,19:29,19:52,92,Station_19,Station_8,10
2023-04-12,Metro,Route_2,07:55,08:36,87,Station_2,Station_10,11
2023-04-12,Train,Route_1,09:29,11:22,23,Station_12,Station_7,3
2023-04-12,Train,Route_9,06:10,07:56,38,Station_12,Station_15,8
2023-04-12,Bus,Route_4,10:34,12:32,75,Station_10,Station_6,12
2023-04-12,Metro,Route_8,11:09,11:57,94,Station_4,Station_11,10
2023-04-12,Metro,Route_1,05:21,06:44,61,Station_6,Station_20,13
2023-04-12,Bus,Route_10,05:41,06:08,21,Station_17,Station_17,12
2023-04-12,Train,Route_6,17:05,18:53,89,Station_18,Station_16,4
2023-04-12,Bus,Route_2,13:18,14:39,25,Station_10,Station_12,4
2023-04-12,Tram,Route_6,05:30,05:42,15,Station_4,Station_20,11
2023-04-12,Train,Route_6,13:42,14:21,78,Station_12,Station_1,12
2023-04-12,Tram,Route_6,21:44,23:33,82,Station_3,Station_2,15
2023-04-12,Metro,Route_7,18:03,18:13,83,Station_20,Station_14,7
2023-04-12,Train,Route_9,20:01,20:40,90,Station_18,Station_8,12
2023-04-12,Train,Route_5,13:00,14:37,24,Station_20,Station_6,15
2023-04-13,Metro,Route_5,21:20,22:21,1,Station_16,Station_15,14
2023-04-13,Metro,Route_9,22:00,23:10,96,Station_20,Station_19,5
2023-04-13,Bus,Route_1,13:12,15:09,21,Station_9,Station_10,10
2023-04-13,Tram,Route_5,21:13,21:45,40,Station_13,Station_13,8
2023-04-13,Train,Route_9,14:34,14:56,32,Station_11,Station_8,3
2023-04-13,Tram,Route_3,18:45,19:48,8,Station_19,Station_5,2
2023-04-13,Metro,Route_8,11:38,12:57,91,Station_6,Station_1,7
2023-04-13,Train,Route_10,14:57,16:07,88,Station_3,Station_8,6
2023-04-13,Bus,Route_7,16:00,18:04,64,Station_14,Station_12,11
2023-04-13,Bus,Route_3,08:33,09:12,96,Station_14,Station_18,4
2023-04-13,Tram,Route_6,20:25,21:08,23,Station_18,Station_4,8
2023-04-13,Train,Route_5,16:45,17:29,10,Station_9,Station_17,15
2023-04-13,Bus,Route_2,10:43,12:45,42,Station_19,Station_12,5
2023-04-13,Metro,Route_8,16:29,17:10,88,Station_1,Station_7,8
2023-04-13,Metro,Route_5,18:37,19:29,85,Station_10,Station_7,1
2023-04-13,Train,Route_1,11:45,12:50,50,Station_12,Station_1,7
2023-04-13,Metro,Route_3,19:24,20:57,5,Station_14,Station_5,8
2023-04-13,Metro,Route_9,10:32,11:01,22,Station_5,Station_7,6
2023-04-13,Train,Route_3,05:43,06:40,77,Station_6,Station_18,9
2023-04-13,Train,Route_6,18:06,18:43,54,Station_12,Station_2,0
2023-04-13,Train,Route_5,09:18,09:54,19,Station_17,Station_10,4
2023-04-13,Metro,Route_9,11:05,12:01,13,Station_3,Station_6,0
2023-04-13,Train,Route_4,05:57,07:13,94,Station_11,Station_15,7
2023-04-13,Metro,Route_1,22:19,22:40,46,Station_11,Station_12,10
2023-04-13,Tram,Route_10,05:03,05:55,99,Station_4,Station_19,9
2023-04-13,Train,Route_7,19:33,20:00,95,Station_1,Station_12,3
2023-04-13,Metro,Route_6,19:54,21:20,88,Station_17,Station_3,11
2023-04-13,Metro,Route_9,09:49,10:51,7,Station_14,Station_19,5
2023-04-13,Tram,Route_7,15:01,17:14,45,Station_14,Station_5,13
2023-04-13,Bus,Route_2,11:57,14:00,51,Station_17,Station_11,3
2023-04-13,Tram,Route_6,15:16,16:25,19,Station_19,Station_1,12
2023-04-13,Metro,Route_6,20:42,21:47,36,Station_3,Station_6,2
2023-04-14,Bus,Route_9,20:20,22:37,93,Station_18,Station_7,31
2023-04-14,Bus,Route_2,19:35,21:11,62,Station_11,Station_12,23
2023-04-14,Train,Route_9,18:32,20:09,90,Station_1,Station_11,59
2023-04-14,Bus,Route_1,14:15,16:33,6,Station_12,Station_18,51
2023-04-14,Tram,Route_6,20:45,22:19,87,Station_6,Station_20,24
2023-04-14,Tram,Route_5,12:45,13:57,95,Station_8,Station_10,50
2023-04-14,Train,Route_2,16:23,17:28,6,Station_17,Station_6,41
2023-04-14,Metro,Route_8,22:18,23:52,33,Station_4,Station_3,17
2023-04-14,Train,Route_2,05:48,08:38,74,Station_10,Station_4,52
2023-04-14,Tram,Route_8,17:53,19:02,34,Station_16,Station_3,33
2023-04-14,Tram,Route_8,15:23,16:18,44,Station_20,Station_2,26
2023-04-14,Tram,Route_7,18:45,21:32,87,Station_12,Station_19,51
2023-04-14,Bus,Route_2,03:11,04:37,89,Station_11,Station_18,17
2023-04-14,Metro,Route_2,11:49,14:23,46,Station_9,Station_17,52
2023-04-14,Metro,Route_3,19:34,20:42,94,Station_6,Station_20,22
2023-04-14,Tram,Route_7,11:59,13:30,4,Station_13,Station_15,54
2023-04-14,Bus,Route_1,09:27,11:32,54,Station_17,Station_2,55
2023-04-14,Tram,Route_4,12:27,14:41,58,Station_1,Station_14,62
2023-04-14,Train,Route_5,07:16,09:24,62,Station_7,Station_3,69
2023-04-14,Bus,Route_8,05:08,06:35,39,Station_7,Station_14,70
2023-04-14,Bus,Route_6,09:44,11:28,9,Station_2,Station_19,53
2023-04-14,Bus,Route_8,12:31,13:36,20,Station_15,Station_4,46
2023-04-14,Bus,Route_4,20:56,22:50,76,Station_4,Station_12,33
2023-04-14,Train,Route_6,22:54,24:10,91,Station_1,Station_18,62
2023-04-14,Bus,Route_9,05:36,08:00,15,Station_13,Station_10,49
2023-04-14,Tram,Route_9,15:00,17:28,59,Station_14,Station_16,30
2023-04-14,Metro,Route_3,09:33,11:47,28,Station_6,Station_2,30
2023-04-14,Tram,Route_6,16:01,18:05,13,Station_13,Station_7,26
2023-04-14,Tram,Route_8,07:15,08:37,36,Station_7,Station_1,46
2023-04-14,Metro,Route_9,20:21,21:42,76,Station_19,Station_18,36
2023-04-14,Train,Route_10,20:07,22:25,14,Station_11,Station_15,26
2023-04-14,Bus,Route_5,03:06,04:22,9,Station_20,Station_11,24
2023-04-15,Train,Route_9,21:05,22:51,44,Station_2,Station_10,0
2023-04-15,Bus,Route_6,14:37,14:53,14,Station_14,Station_14,11
2023-04-15,Metro,Route_1,08:33,10:03,70,Station_4,Station_19,1
2023-04-15,Metro,Route_8,12:45,13:49,59,Station_7,Station_11,14
2023-04-15,Bus,Route_10,06:34,08:12,14,Station_9,Station_2,5
2023-04-15,Bus,Route_2,07:16,09:26,75,Station_10,Station_9,10
2023-04-15,Train,Route_7,12:32,14:16,81,Station_6,Station_19,13
2023-04-15,Bus,Route_10,11:14,12:57,65,Station_8,Station_10,6
2023-04-15,Tram,Route_3,09:25,10:40,30,Station_1,Station_5,2
2023-04-15,Tram,Route_9,20:35,22:22,86,Station_15,Station_20,2
2023-04-15,Metro,Route_5,11:19,13:23,26,Station_12,Station_1,13
2023-04-15,Metro,Route_2,11:47,11:57,80,Station_8,Station_8,9
2023-04-15,Tram,Route_6,10:47,11:45,79,Station_11,Station_17,12
2023-04-15,Train,Route_5,10:08,11:28,83,Station_17,Station_14,13
2023-04-15,Train,Route_10,17:36,19:11,1,Station_16,Station_8,13
2023-04-15,Train,Route_3,20:19,20:58,70,Station_1,Station_11,12
2023-04-15,Train,Route_2,22:46,23:15,8,Station_1,Station_11,15
2023-04-15,Train,Route_5,07:54,09:39,10,Station_15,Station_15,11
2023-04-15,Metro,Route_10,22:16,24:16,32,Station_14,Station_3,11
2023-04-15,Train,Route_4,13:47,15:44,58,Station_1,Station_11,7
2023-04-15,Train,Route_2,19:07,20:05,77,Station_11,Station_8,0
2023-04-15,Tram,Route_2,15:23,16:09,54,Station_4,Station_19,2
2023-04-15,Train,Route_8,07:57,08:21,12,Station_5,Station_7,8
2023-04-15,Tram,Route_1,11:57,12:10,28,Station_15,Station_4,0
2023-04-15,Tram,Route_3,19:36,20:59,33,Station_11,Station_7,6
2023-04-15,Tram,Route_5,22:26,23:59,63,Station_16,Station_2,12
2023-04-15,Bus,Route_7,12:27,13:00,52,Station_3,Station_18,13
2023-04-15,Tram,Route_7,22:52,24:20,31,Station_14,Station_16,13
2023-04-15,Metro,Route_4,11:30,12:58,48,Station_2,Station_9,14
2023-04-15,Bus,Route_8,06:14,07:58,46,Station_17,Station_9,1
2023-04-15,Bus,Route_5,14:18,16:07,55,Station_18,Station_3,7
2023-04-15,Metro,Route_1,18:45,19:31,35,Station_6,Station_10,3
2023-04-16,Train,Route_7,12:04,13:18,3,Station_11,Station_9,3
2023-04-16,Tram,Route_2,05:56,07:50,90,Station_9,Station_16,13
2023-04-16,Train,Route_1,15:38,16:14,37,Station_1,Station_11,7
2023-04-16,Bus,Route_1,11:16,12:30,53,Station_5,Station_2,4
2023-04-16,Metro,Route_1,07:10,07:52,61,Station_15,Station_12,15
2023-04-16,Train,Route_6,10:15,12:28,24,Station_17,Station_13,14
2023-04-16,Tram,Route_9,11:09,12:55,4,Station_5,Station_1,13
2023-04-16,Train,Route_8,05:31,07:29,73,Station_15,Station_12,10
2023-04-16,Train,Route_10,06:03,07:19,89,Station_1,Station_17,8
2023-04-16,Tram,Route_9,11:44,12:39,30,Station_14,Station_20,3
2023-04-16,Bus,Route_6,21:23,23:05,74,Station_15,Station_4,1
2023-04-16,Tram,Route_2,09:00,09:04,35,Station_16,Station_20,0
2023-04-16,Metro,Route_5,21:29,23:28,37,Station_17,Station_9,8
2023-04-16,Metro,Route_2,09:13,10:26,64,Station_11,Station_12,13
2023-04-16,Bus,Route_2,16:08,16:48,45,Station_8,Station_4,9
2023-04-16,Bus,Route_5,10:27,11:59,29,Station_12,Station_5,9
2023-04-16,Tram,Route_10,06:38,08:11,91,Station_10,Station_12,8
2023-04-16,Tram,Route_2,16:44,18:52,82,Station_13,Station_12,10
2023-04-16,Tram,Route_7,22:54,24:55,22,Station_2,Station_15,2
2023-04-16,Tram,Route_10,07:39,08:31,32,Station_8,Station_9,10
2023-04-16,Metro,Route_9,15:25,17:17,46,Station_2,Station_5,9
2023-04-16,Train,Route_2,19:12,21:03,54,Station_8,Station_3,4
2023-04-16,Tram,Route_3,20:17,22:10,66,Station_6,Station_9,1
2023-04-16,Train,Route_2,17:59,18:24,70,Station_20,Station_13,10
2023-04-16,Bus,Route_8,13:10,14:55,25,Station_15,Station_19,6
2023-04-16,Bus,Route_9,20:27,20:53,49,Station_10,Station_6,5
2023-04-16,Metro,Route_9,19:53,21:29,91,Station_10,Station_14,10
2023-04-16,Tram,Route_6,08:25,09:28,71,Station_10,Station_17,15
2023-04-16,Bus,Route_10,15:37,16:44,10,Station_2,Station_14,11
2023-04-16,Bus,Route_5,12:26,12:59,61,Station_16,Station_4,14
2023-04-16,Train,Route_9,07:04,07:30,77,Station_18,Station_12,10
2023-04-16,Train,Route_6,13:01,14:35,81,Station_9,Station_5,4
2023-04-17,Bus,Route_10,14:08,15:12,60,Station_19,Station_10,47
2023-04-17,Train,Route_2,13:35,15:13,14,Station_20,Station_5,52
2023-04-17,Metro,Route_5,21:35,24:04,65,Station_13,Station_8,73
2023-04-17,Train,Route_3,09:22,11:56,38,Station_8,Station_2,43
2023-04-17,Metro,Route_2,14:46,17:21,54,Station_5,Station_3,38
2023-04-17,Train,Route_2,09:01,10:46,24,Station_4,Station_3,52
2023-04-17,Tram,Route_9,11:18,14:03,74,Station_12,Station_3,64
2023-04-17,Train,Route_4,22:39,24:31,64,Station_8,Station_13,37
2023-04-17,Metro,Route_3,14:45,16:26,17,Station_6,Station_1,58
2023-04-17,Bus,Route_1,03:50,04:49,78,Station_5,Station_6,55
2023-04-17,Bus,Route_1,03:04,04:57,75,Station_9,Station_9,31
2023-04-17,Bus,Route_4,20:34,22:00,73,Station_1,Station_8,48
2023-04-17,Bus,Route_10,07:41,09:42,48,Station_10,Station_5,74
2023-04-17,Train,Route_9,16:30,18:39,14,Station_3,Station_5,59
2023-04-17,Bus,Route_5,05:54,07:33,6,Station_5,Station_5,32
2023-04-17,Train,Route_3,13:29,15:37,6,Station_18,Station_19,35
2023-04-17,Metro,Route_5,17:18,19:19,80,Station_12,Station_18,59
2023-04-17,Train,Route_6,11:14,12:32,65,Station_15,Station_17,39
2023-04-17,Tram,Route_9,17:19,18:54,90,Station_14,Station_6,63
2023-04-17,Tram,Route_1,13:49,15:04,29,Station_1,Station_9,22
2023-04-17,Metro,Route_9,16:13,17:54,1,Station_8,Station_17,36
2023-04-17,Metro,Route_9,08:45,09:43,55,Station_20,Station_10,19
2023-04-17,Train,Route_3,21:24,22:53,97,Station_4,Station_4,35
2023-04-17,Metro,Route_6,06:47,08:31,12,Station_9,Station_8,37
2023-04-17,Bus,Route_10,12:52,15:00,32,Station_4,Station_1,33
2023-04-17,Train,Route_3,22:26,24:01,22,Station_11,Station_12,48
2023-04-17,Metro,Route_2,22:17,23:27,80,Station_4,Station_1,68
2023-04-17,Bus,Route_10,06:19,07:18,50,Station_12,Station_2,19
2023-04-17,Bus,Route_6,16:47,19:40,79,Station_6,Station_8,55
2023-04-17,Bus,Route_6,16:27,17:21,56,Station_11,Station_11,41
2023-04-17,Metro,Route_7,18:04,20:02,44,Station_19,Station_6,37
2023-04-17,Metro,Route_9,11:26,14:32,43,Station_3,Station_17,73
2023-04-18,Tram,Route_6,17:29,18:25,74,Station_20,Station_18,9
2023-04-18,Metro,Route_7,08:10,10:19,13,Station_11,Station_15,13
2023-04-18,Metro,Route_1,08:17,09:16,94,Station_16,Station_13,1
2023-04-18,Bus,Route_3,09:39,11:10,67,Station_9,Station_9,14
2023-04-18,Bus,Route_8,19:25,19:39,80,Station_16,Station_13,2
2023-04-18,Tram,Route_1,13:53,15:41,96,Station_18,Station_3,0
2023-04-18,Train,Route_1,09:23,11:24,99,Station_11,Station_9,2
2023-04-18,Bus,Route_5,08:40,08:54,63,Station_9,Station_14,9
2023-04-18,Train,Route_10,13:50,14:05,19,Station_15,Station_8,4
2023-04-18,Bus,Route_7,11:53,12:40,48,Station_2,Station_6,4
2023-04-18,Bus,Route_5,17:36,19:42,44,Station_19,Station_9,14
2023-04-18,Tram,Route_7,15:35,17:29,32,Station_14,Station_10,5
2023-04-18,Bus,Route_8,07:59,09:23,74,Station_5,Station_11,5
2023-04-18,Metro,Route_5,14:59,16:50,6,Station_2,Station_11,1
2023-04-18,Bus,Route_5,16:21,16:51,24,Station_12,Station_5,1
2023-04-18,Metro,Route_9,07:56,08:34,29,Station_5,Station_12,2
2023-04-18,Bus,Route_1,13:35,15:40,74,Station_8,Station_4,13
2023-04-18,Bus,Route_3,15:00,16:49,61,Station_2,Station_12,13
2023-04-18,Train,Route_1,16:01,17:50,27,Station_13,Station_12,14
2023-04-18,Bus,Route_4,03:30,03:39,64,Station_17,Station_3,7
2023-04-18,Tram,Route_8,18:20,18:58,18,Station_1,Station_16,4
2023-04-18,Tram,Route_6,11:33,11:48,51,Station_15,Station_15,4
2023-04-18,Tram,Route_4,09:10,10:40,77,Station_8,Station_18,6
2023-04-18,Tram,Route_10,17:20,18:20,56,Station_7,Station_2,11
2023-04-18,Tram,Route_7,15:59,17:18,39,Station_10,Station_14,11
2023-04-18,Train,Route_2,14:45,14:58,27,Station_1,Station_8,1
2023-04-18,Metro,Route_9,12:25,13:23,38,Station_10,Station_16,7
2023-04-18,Train,Route_6,17:38,18:24,87,Station_19,Station_19,13
2023-04-18,Bus,Route_6,09:43,10:56,69,Station_16,Station_7,10
2023-04-18,Tram,Route_9,19:06,20:16,29,Station_16,Station_11,15
2023-04-18,Metro,Route_9,18:08,19:01,29,Station_17,Station_13,3
2023-04-18,Train,Route_2,10:13,12:08,18,Station_19,Station_3,4
2023-04-19,Metro,Route_7,20:43,22:47,91,Station_19,Station_6,14
2023-04-19,Tram,Route_8,06:27,06:56,95,Station_17,Station_10,12
2023-04-19,Metro,Route_10,18:39,20:01,88,Station_6,Station_2,10
2023-04-19,Metro,Route_8,17:17,19:01,28,Station_4,Station_17,12
2023-04-19,Metro,Route_4,05:04,06:38,86,Station_7,Station_1,1
2023-04-19,Metro,Route_5,05:58,06:45,19,Station_15,Station_14,0
2023-04-19,Train,Route_10,20:48,21:25,89,Station_18,Station_14,9
2023-04-19,Bus,Route_5,08:53,09:06,5,Station_2,Station_11,10
2023-04-19,Train,Route_10,10:40,12:50,29,Station_7,Station_3,11
2023-04-19,Train,Route_5,20:29,20:40,98,Station_14,Station_17,0
2023-04-19,Bus,Route_4,16:28,17:45,66,Station_15,Station_19,15
2023-04-19,Bus,Route_6,11:46,13:26,47,Station_2,Station_2,11
2023-04-19,Metro,Route_6,08:55,10:18,42,Station_18,Station_10,0
2023-04-19,Metro,Route_4,20:53,21:49,38,Station_8,Station_14,10
2023-04-19,Train,Route_6,15:50,16:57,75,Station_18,Station_14,0
2023-04-19,Tram,Route_7,08:20,09:48,22,Station_18,Station_20,1
2023-04-19,Metro,Route_1,05:42,07:16,90,Station_13,Station_19,9
2023-04-19,Tram,Route_7,21:34,22:50,39,Station_17,Station_11,14
2023-04-19,Bus,Route_3,17:47,18:38,78,Station_18,Station_5,5
2023-04-19,Train,Route_6,14:55,15:41,75,Station_18,Station_1,7
2023-04-19,Train,Route_1,11:20,12:49,38,Station_5,Station_8,0
2023-04-19,Metro,Route_4,10:39,11:55,26,Station_2,Station_18,11
2023-04-19,Train,Route_3,12:48,13:47,13,Station_16,Station_3,9
2023-04-19,Tram,Route_4,05:58,08:04,36,Station_17,Station_17,10
2023-04-19,Train,Route_8,12:07,13:53,82,Station_3,Station_2,15
2023-04-19,Metro,Route_6,13:32,13:48,82,Station_1,Station_17,3
2023-04-19,Train,Route_7,14:05,15:02,73,Station_2,Station_8,10
2023-04-19,Tram,Route_6,08:37,09:36,98,Station_12,Station_6,4
2023-04-19,Bus,Route_1,16:29,17:08,64,Station_11,Station_4,15
2023-04-19,Tram,Route_9,06:07,07:04,92,Station_2,Station_16,1
2023-04-19,Metro,Route_1,16:59,19:10,33,Station_12,Station_5,15
2023-04-19,Metro,Route_1,09:36,10:24,21,Station_19,Station_18,10
2023-04-20,Metro,Route_8,21:09,23:21,40,Station_15,Station_8,14
2023-04-20,Metro,Route_9,11:10,12:22,88,Station_10,Station_12,15
2023-04-20,Train,Route_8,20:33,21:23,90,Station_6,Station_13,6
2023-04-20,Metro,Route_10,17:11,17:23,8,Station_10,Station_8,11
2023-04-20,Tram,Route_2,19:33,21:23,28,Station_10,Station_17,3
2023-04-20,Tram,Route_2,05:47,07:42,7,Station_9,Station_17,2
2023-04-20,Metro,Route_5,20:26,21:04,39,Station_10,Station_16,4
2023-04-20,Tram,Route_8,08:38,09:10,12,Station_18,Station_10,13
2023-04-20,Tram,Route_9,22:14,23:24,20,Station_12,Station_4,8
2023-04-20,Bus,Route_5,14:52,16:07,21,Station_4,Station_2,0
2023-04-20,Train,Route_6,06:21,07:46,18,Station_15,Station_14,15
2023-04-20,Metro,Route_10,06:02,07:43,33,Station_8,Station_3,9
2023-04-20,Tram,Route_4,14:00,14:23,87,Station_11,Station_18,0
2023-04-20,Tram,Route_5,09:59,11:10,40,Station_15,Station_15,13
2023-04-20,Bus,Route_4,22:08,23:38,40,Station_6,Station_5,10
2023-04-20,Tram,Route_6,10:46,12:49,16,Station_4,Station_19,7
2023-04-20,Bus,Route_7,07:44,09:23,77,Station_15,Station_9,1
2023-04-20,Bus,Route_1,15:15,16:01,15,Station_2,Station_14,3
2023-04-20,Bus,Route_2,11:44,12:36,29,Station_3,Station_5,11
2023-04-20,Metro,Route_7,16:41,17:25,76,Station_7,Station_8,6
2023-04-20,Metro,Route_1,11:48,12:31,82,Station_1,Station_18,1
2023-04-20,Bus,Route_7,11:22,12:03,89,Station_16,Station_20,8
2023-04-20,Metro,Route_5,20:43,21:08,53,Station_19,Station_12,7
2023-04-20,Bus,Route_1,21:18,23:10,70,Station_5,Station_5,0
2023-04-20,Train,Route_6,06:52,08:54,20,Station_9,Station_10,9
2023-04-20,Metro,Route_8,15:29,17:26,11,Station_11,Station_3,2
2023-04-20,Metro,Route_4,09:47,10:37,41,Station_2,Station_11,6
2023-04-20,Bus,Route_1,07:27,07:41,60,Station_6,Station_9,2
2023-04-20,Train,Route_4,06:18,07:49,88,Station_18,Station_8,11
2023-04-20,Bus,Route_2,22:39,23:05,33,Station_20,Station_5,0
2023-04-20,Metro,Route_9,15:22,16:05,57,Station_7,Station_13,15
2023-04-20,Bus,Route_1,07:04,08:05,17,Station_4,Station_1,10
2023-04-21,Bus,Route_6,16:30,18:02,96,Station_14,Station_13,35
2023-04-21,Train,Route_8,12:53,14:44,35,Station_15,Station_5,37
2023-04-21,Bus,Route_9,21:12,23:26,65,Station_4,Station_1,59
2023-04-21,Train,Route_3,08:14,10:46,55,Station_9,Station_6,40
2023-04-21,Metro,Route_10,21:11,23:29,30,Station_14,Station_16,42
2023-04-21,Bus,Route_10,20:38,22:50,33,Station_12,Station_15,21
2023-04-21,Train,Route_7,06:25,08:25,2,Station_7,Station_13,67
2023-04-21,Train,Route_4,08:50,11:37,18,Station_10,Station_14,62
2023-04-21,Train,Route_1,22:44,25:07,82,Station_16,Station_16,31
2023-04-21,Metro,Route_5,16:15,17:14,3,Station_17,Station_8,40
2023-04-21,Metro,Route_9,22:13,22:56,35,Station_13,Station_3,28
2023-04-21,Bus,Route_6,20:12,22:55,54,Station_9,Station_14,45
2023-04-21,Train,Route_6,10:17,12:28,84,Station_20,Station_5,32
2023-04-21,Tram,Route_4,11:54,13:44,34,Station_11,Station_13,32
2023-04-21,Metro,Route_7,21:57,24:38,62,Station_16,Station_20,53
2023-04-21,Train,Route_5,21:06,22:50,53,Station_10,Station_9,23
2023-04-21,Metro,Route_6,21:43,23:03,50,Station_18,Station_19,57
2023-04-21,Metro,Route_7,22:16,23:34,60,Station_11,Station_3,20
2023-04-21,Tram,Route_10,17:43,19:30,80,Station_5,Station_18,62
2023-04-21,Bus,Route_9,11:50,13:49,79,Station_18,Station_2,33
2023-04-21,Metro,Route_4,21:28,24:23,36,Station_17,Station_6,59
2023-04-21,Tram,Route_5,11:18,13:25,89,Station_16,Station_17,15
2023-04-21,Train,Route_2,13:00,14:21,45,Station_1,Station_4,67
2023-04-21,Bus,Route_9,15:00,16:34,21,Station_1,Station_10,15
2023-04-21,Metro,Route_8,17:18,19:28,48,Station_1,Station_17,19
2023-04-21,Train,Route_9,21:28,23:27,54,Station_7,Station_16,54
2023-04-21,Tram,Route_3,17:06,19:38,39,Station_20,Station_16,33
2023-04-21,Train,Route_2,07:04,09:58,14,Station_9,Station_12,56
2023-04-21,Train,Route_5,18:05,19:49,100,Station_3,Station_10,64
2023-04-21,Train,Route_9,16:41,17:52,41,Station_15,Station_20,24
2023-04-21,Bus,Route_6,17:47,19:51,81,Station_1,Station_15,39
2023-04-21,Train,Route_10,07:51,09:00,9,Station_7,Station_3,58
2023-04-22,Bus,Route_7,10:32,12:22,62,Station_13,Station_1,7
2023-04-22,Bus,Route_2,11:35,13:34,48,Station_7,Station_18,15
2023-04-22,Train,Route_2,07:55,08:32,74,Station_17,Station_11,7
2023-04-22,Metro,Route_1,18:41,20:40,44,Station_18,Station_14,8
2023-04-22,Tram,Route_5,08:53,10:19,65,Station_10,Station_13,3
2023-04-22,Train,Route_3,10:30,11:36,94,Station_6,Station_10,15
2023-04-22,Metro,Route_7,11:07,12:15,91,Station_2,Station_8,5
2023-04-22,Tram,Route_6,15:36,15:51,70,Station_18,Station_10,3
2023-04-22,Train,Route_8,08:44,09:35,5,Station_12,Station_9,0
2023-04-22,Tram,Route_1,16:15,16:28,38,Station_12,Station_11,8
2023-04-22,Tram,Route_5,15:38,17:51,27,Station_9,Station_8,15
2023-04-22,Bus,Route_8,18:46,20:51,10,Station_10,Station_13,11
2023-04-22,Metro,Route_1,08:46,10:32,37,Station_6,Station_20,1
2023-04-22,Train,Route_9,11:54,12:50,23,Station_10,Station_14,11
2023-04-22,Train,Route_1,21:04,22:18,76,Station_3,Station_4,8
2023-04-22,Bus,Route_6,11:38,13:46,1,Station_9,Station_4,14
2023-04-22,Metro,Route_2,17:12,18:53,77,Station_15,Station_5,10
2023-04-22,Tram,Route_5,20:04,21:12,38,Station_15,Station_1,15
2023-04-22,Train,Route_10,18:09,19:09,80,Station_14,Station_9,12
2023-04-22,Tram,Route_1,16:20,18:16,7,Station_1,Station_11,10
2023-04-22,Metro,Route_9,16:46,18:42,31,Station_3,Station_6,10
2023-04-22,Bus,Route_5,11:25,13:08,38,Station_17,Station_14,2
2023-04-22,Tram,Route_10,11:10,13:03,98,Station_18,Station_19,5
2023-04-22,Bus,Route_9,08:24,10:03,24,Station_1,Station_3,4
2023-04-22,Train,Route_3,14:06,14:50,76,Station_9,Station_16,2
2023-04-22,Metro,Route_5,13:04,13:45,6,Station_17,Station_14,0
2023-04-22,Bus,Route_10,19:25,19:51,72,Station_10,Station_9,15
2023-04-22,Tram,Route_8,15:45,16:27,12,Station_6,Station_10,0
2023-04-22,Train,Route_1,05:55,07:14,48,Station_11,Station_5,12
2023-04-22,Train,Route_6,14:51,16:36,87,Station_2,Station_17,13
2023-04-22,Train,Route_2,06:04,07:23,58,Station_6,Station_15,2
2023-04-22,Bus,Route_3,07:49,08:57,51,Station_6,Station_17,2
2023-04-23,Metro,Route_1,12:00,14:21,50,Station_10,Station_6,37
2023-04-23,Tram,Route_6,07:38,10:18,88,Station_20,Station_3,46
2023-04-23,Metro,Route_9,20:36,21:30,2,Station_10,Station_1,23
2023-04-23,Train,Route_7,09:56,11:42,34,Station_19,Station_16,34
2023-04-23,Tram,Route_8,21:41,24:21,24,Station_7,Station_2,44
2023-04-23,Tram,Route_7,19:58,21:46,68,Station_3,Station_6,74
2023-04-23,Train,Route_4,21:00,22:37,48,Station_1,Station_3,19
2023-04-23,Tram,Route_7,19:59,21:49,81,Station_17,Station_10,34
2023-04-23,Bus,Route_5,15:04,16:28,58,Station_6,Station_13,24
2023-04-23,Tram,Route_8,07:32,08:43,42,Station_8,Station_4,16
2023-04-23,Train,Route_10,13:42,15:38,33,Station_7,Station_9,19
2023-04-23,Train,Route_4,18:48,19:42,41,Station_15,Station_7,25
2023-04-23,Metro,Route_4,08:48,11:09,16,Station_9,Station_16,45
2023-04-23,Train,Route_1,13:55,15:24,54,Station_1,Station_11,14
2023-04-23,Bus,Route_8,08:48,11:28,71,Station_2,Station_7,56
2023-04-23,Metro,Route_2,05:50,07:41,35,Station_7,Station_11,51
2023-04-23,Metro,Route_9,19:06,20:15,68,Station_13,Station_7,20
2023-04-23,Train,Route_8,11:19,13:21,43,Station_3,Station_2,58
2023-04-23,Tram,Route_9,11:20,12:29,44,Station_20,Station_18,16
2023-04-23,Metro,Route_9,13:14,15:43,39,Station_15,Station_16,69
2023-04-23,Metro,Route_4,21:05,23:51,34,Station_19,Station_3,60
2023-04-23,Metro,Route_7,20:17,21:30,8,Station_16,Station_2,57
2023-04-23,Bus,Route_7,22:19,24:17,60,Station_5,Station_4,52
2023-04-23,Train,Route_7,17:07,18:36,3,Station_6,Station_9,62
2023-04-23,Bus,Route_5,16:17,18:11,10,Station_7,Station_1,56
2023-04-23,Bus,Route_8,06:16,08:34,78,Station_5,Station_17,73
2023-04-23,Tram,Route_7,20:01,22:25,84,Station_16,Station_2,72
2023-04-23,Train,Route_7,05:32,07:17,87,Station_7,Station_2,52
2023-04-23,Metro,Route_5,05:33,07:12,21,Station_10,Station_10,23
2023-04-23,Bus,Route_9,20:52,22:43,91,Station_8,Station_19,43
2023-04-23,Metro,Route_10,19:45,21:46,15,Station_18,Station_4,21
2023-04-23,Train,Route_9,21:04,23:29,35,Station_16,Station_13,52
2023-04-24,Bus,Route_8,14:51,16:29,2,Station_7,Station_20,7
