Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-05-12,Metro,Route_4,18:28,20:13,48,Station_17,Station_16,13
2023-05-12,Metro,Route_10,08:53,09:31,91,Station_17,Station_4,2
2023-05-12,Bus,Route_7,22:08,24:06,87,Station_19,Station_16,14
2023-05-12,Metro,Route_9,11:10,11:50,78,Station_4,Station_16,15
2023-05-12,Bus,Route_6,14:03,15:13,23,Station_7,Station_8,6
2023-05-12,Train,Route_4,13:46,15:50,80,Station_9,Station_7,4
2023-05-12,Train,Route_4,14:30,15:42,42,Station_6,Station_5,15
2023-05-12,Train,Route_1,15:53,16:09,62,Station_11,Station_6,13
2023-05-12,Tram,Route_5,06:21,08:04,34,Station_17,Station_4,3
2023-05-12,Bus,Route_1,10:17,11:30,84,Station_11,Station_5,1
2023-05-12,Bus,Route_9,10:06,10:41,38,Station_17,Station_15,11
2023-05-12,Metro,Route_8,10:42,11:53,25,Station_19,Station_5,3
2023-05-12,Train,Route_1,11:41,12:23,14,Station_11,Station_16,1
2023-05-12,Metro,Route_2,06:50,07:13,55,Station_19,Station_13,9
2023-05-12,Bus,Route_2,20:40,22:13,80,Station_5,Station_12,15
2023-05-12,Metro,Route_9,22:43,24:11,33,Station_3,Station_9,11
2023-05-13,Bus,Route_9,09:55,11:40,72,Station_11,Station_5,6
2023-05-13,Train,Route_4,12:52,14:12,31,Station_5,Station_8,2
2023-05-13,Tram,Route_5,05:19,05:35,29,Station_6,Station_3,2
2023-05-13,Train,Route_1,05:43,07:04,48,Station_11,Station_9,6
2023-05-13,Bus,Route_10,15:19,15:56,38,Station_8,Station_14,4
2023-05-13,Metro,Route_9,22:27,24:28,77,Station_15,Station_8,6
2023-05-13,Bus,Route_5,15:51,16:29,32,Station_11,Station_12,5
2023-05-13,Train,Route_1,07:57,09:37,84,Station_13,Station_3,15
2023-05-13,Metro,Route_6,13:32,14:35,60,Station_18,Station_1,1
2023-05-13,Metro,Route_3,05:07,05:37,24,Station_5,Station_10,0
2023-05-13,Train,Route_7,06:42,07:40,95,Station_10,Station_1,3
2023-05-13,Metro,Route_6,17:29,17:37,13,Station_11,Station_12,3
2023-05-13,Metro,Route_7,21:14,21:40,65,Station_13,Station_1,1
2023-05-13,Bus,Route_10,10:02,11:30,98,Station_20,Station_11,12
2023-05-13,Bus,Route_1,22:41,24:35,53,Station_15,Station_15,13
2023-05-13,Bus,Route_10,10:19,10:24,58,Station_14,Station_13,1
2023-05-13,Bus,Route_7,07:31,07:44,39,Station_16,Station_13,11
2023-05-13,Tram,Route_6,06:39,07:40,90,Station_13,Station_3,3
2023-05-13,Tram,Route_5,08:38,09:44,36,Station_13,Station_19,12
2023-05-13,Train,Route_2,12:13,13:10,77,Station_17,Station_16,0
2023-05-13,Tram,Route_6,06:24,07:28,79,Station_18,Station_16,7
2023-05-13,Metro,Route_3,12:01,12:52,56,Station_20,Station_16,4
2023-05-13,Metro,Route_8,12:57,13:32,30,Station_9,Station_3,1
2023-05-13,Metro,Route_3,09:00,09:33,97,Station_7,Station_17,12
2023-05-13,Metro,Route_7,11:32,12:40,47,Station_14,Station_11,13
2023-05-13,Tram,Route_3,13:19,14:04,34,Station_9,Station_19,8
2023-05-13,Tram,Route_3,06:13,07:09,23,Station_5,Station_5,9
2023-05-13,Train,Route_9,12:30,13:46,21,Station_5,Station_12,8
2023-05-13,Train,Route_2,19:20,21:13,11,Station_1,Station_13,9
2023-05-13,Bus,Route_1,10:28,11:26,98,Station_13,Station_14,4
2023-05-13,Train,Route_10,21:40,23:34,17,Station_16,Station_19,10
2023-05-13,Bus,Route_7,12:21,13:20,44,Station_4,Station_3,11
2023-05-14,Metro,Route_4,20:25,21:06,40,Station_10,Station_1,2
2023-05-14,Metro,Route_10,10:47,11:50,26,Station_11,Station_15,2
2023-05-14,Metro,Route_6,19:13,20:01,1,Station_3,Station_2,1
2023-05-14,Tram,Route_6,13:34,14:23,29,Station_9,Station_7,13
2023-05-14,Train,Route_6,11:16,12:26,22,Station_18,Station_11,6
2023-05-14,Bus,Route_5,17:22,18:32,80,Station_10,Station_10,6
2023-05-14,Train,Route_5,18:30,20:08,10,Station_18,Station_10,7
2023-05-14,Tram,Route_4,19:14,20:05,67,Station_14,Station_1,13
2023-05-14,Tram,Route_1,18:34,19:25,40,Station_3,Station_15,11
2023-05-14,Metro,Route_2,15:49,16:27,44,Station_5,Station_5,3
2023-05-14,Tram,Route_1,05:41,06:21,67,Station_15,Station_5,3
2023-05-14,Tram,Route_5,16:01,16:29,38,Station_11,Station_7,5
2023-05-14,Bus,Route_8,16:30,16:45,80,Station_19,Station_1,5
2023-05-14,Train,Route_2,15:48,16:32,84,Station_14,Station_3,10
2023-05-14,Tram,Route_6,21:55,22:58,53,Station_7,Station_13,13
2023-05-14,Tram,Route_2,12:01,13:08,14,Station_16,Station_16,15
2023-05-14,Tram,Route_6,19:11,19:54,72,Station_18,Station_6,12
2023-05-14,Tram,Route_4,12:39,13:20,48,Station_8,Station_11,9
2023-05-14,Bus,Route_7,15:43,17:31,68,Station_20,Station_2,9
2023-05-14,Bus,Route_6,07:50,08:40,2,Station_4,Station_2,7
2023-05-14,Bus,Route_4,12:47,13:34,49,Station_7,Station_15,13
2023-05-14,Tram,Route_2,11:15,11:26,12,Station_13,Station_16,0
2023-05-14,Train,Route_5,12:55,14:18,28,Station_11,Station_5,12
2023-05-14,Train,Route_7,06:38,07:26,27,Station_7,Station_11,8
2023-05-14,Train,Route_1,05:29,07:19,91,Station_8,Station_2,0
2023-05-14,Bus,Route_5,06:34,07:58,61,Station_16,Station_15,7
2023-05-14,Bus,Route_5,16:44,18:36,71,Station_2,Station_12,7
2023-05-14,Tram,Route_5,05:42,07:29,55,Station_20,Station_1,0
2023-05-14,Metro,Route_2,17:06,17:43,75,Station_19,Station_8,3
2023-05-14,Tram,Route_4,21:27,23:23,95,Station_6,Station_7,1
2023-05-14,Train,Route_3,12:10,13:33,91,Station_13,Station_7,7
2023-05-14,Tram,Route_5,08:19,10:09,100,Station_20,Station_9,15
2023-05-15,Bus,Route_2,22:41,23:46,70,Station_9,Station_19,6
2023-05-15,Train,Route_3,05:49,07:45,66,Station_12,Station_1,8
2023-05-15,Bus,Route_7,12:06,12:11,28,Station_13,Station_12,1
2023-05-15,Metro,Route_1,06:08,07:59,9,Station_7,Station_6,10
2023-05-15,Train,Route_10,09:55,10:54,2,Station_4,Station_4,13
2023-05-15,Tram,Route_4,22:26,23:43,59,Station_7,Station_8,12
2023-05-15,Bus,Route_2,10:49,11:20,8,Station_1,Station_14,5
2023-05-15,Metro,Route_2,18:22,20:03,3,Station_14,Station_18,15
2023-05-15,Train,Route_6,19:14,20:14,4,Station_6,Station_16,6
2023-05-15,Tram,Route_4,12:27,14:16,66,Station_11,Station_5,8
2023-05-15,Bus,Route_9,09:17,11:01,75,Station_1,Station_16,7
2023-05-15,Train,Route_7,19:38,20:59,41,Station_5,Station_16,0
2023-05-15,Tram,Route_8,14:29,16:19,45,Station_7,Station_14,2
2023-05-15,Train,Route_10,10:24,12:20,15,Station_4,Station_10,12
2023-05-15,Tram,Route_4,20:22,22:03,14,Station_17,Station_14,15
2023-05-15,Tram,Route_8,19:53,21:48,48,Station_17,Station_12,11
2023-05-15,Bus,Route_6,13:36,14:52,73,Station_12,Station_16,12
2023-05-15,Bus,Route_1,10:10,11:46,45,Station_14,Station_5,4
2023-05-15,Metro,Route_2,09:04,09:43,15,Station_19,Station_5,2
2023-05-15,Tram,Route_6,11:54,13:41,88,Station_13,Station_14,2
2023-05-15,Tram,Route_4,08:35,09:13,70,Station_16,Station_8,7
2023-05-15,Train,Route_8,09:49,10:38,3,Station_19,Station_20,7
2023-05-15,Bus,Route_2,14:30,15:07,28,Station_17,Station_20,13
2023-05-15,Tram,Route_5,08:00,09:20,48,Station_1,Station_14,11
2023-05-15,Bus,Route_1,21:21,21:35,97,Station_7,Station_9,9
2023-05-15,Train,Route_2,22:19,23:56,51,Station_2,Station_11,11
2023-05-15,Bus,Route_2,05:23,06:44,24,Station_17,Station_11,14
2023-05-15,Metro,Route_3,20:05,22:01,25,Station_14,Station_9,12
2023-05-15,Train,Route_10,16:56,17:56,34,Station_4,Station_11,13
2023-05-15,Bus,Route_4,10:07,12:08,50,Station_4,Station_9,14
2023-05-15,Tram,Route_9,17:10,18:32,55,Station_1,Station_6,10
2023-05-15,Metro,Route_8,06:00,07:16,42,Station_6,Station_2,12
2023-05-16,Bus,Route_4,17:11,17:45,70,Station_2,Station_12,6
2023-05-16,Train,Route_7,11:01,11:37,82,Station_1,Station_11,13
2023-05-16,Bus,Route_1,19:06,19:49,98,Station_11,Station_7,9
2023-05-16,Tram,Route_5,13:19,14:32,19,Station_19,Station_11,1
2023-05-16,Bus,Route_7,19:20,20:16,62,Station_18,Station_10,11
2023-05-16,Tram,Route_1,17:15,18:59,95,Station_20,Station_16,6
2023-05-16,Tram,Route_2,08:23,09:55,65,Station_2,Station_5,10
2023-05-16,Train,Route_5,15:19,16:47,68,Station_18,Station_12,4
2023-05-16,Train,Route_2,17:29,17:43,39,Station_18,Station_13,11
2023-05-16,Metro,Route_10,17:07,18:53,61,Station_7,Station_4,0
2023-05-16,Train,Route_7,18:22,20:04,60,Station_17,Station_14,5
2023-05-16,Train,Route_10,09:29,10:58,58,Station_5,Station_17,13
2023-05-16,Bus,Route_8,20:23,21:07,96,Station_17,Station_5,7
2023-05-16,Train,Route_8,20:16,21:26,64,Station_16,Station_20,5
2023-05-16,Tram,Route_1,22:07,22:54,1,Station_6,Station_11,13
2023-05-16,Metro,Route_4,19:33,20:53,66,Station_16,Station_20,1
2023-05-16,Metro,Route_9,19:53,20:25,24,Station_7,Station_20,2
2023-05-16,Metro,Route_10,09:37,11:44,86,Station_18,Station_18,8
2023-05-16,Train,Route_3,13:59,14:54,46,Station_2,Station_1,8
2023-05-16,Tram,Route_1,07:18,08:03,96,Station_17,Station_17,12
2023-05-16,Bus,Route_8,09:17,10:10,17,Station_20,Station_19,5
2023-05-16,Tram,Route_5,19:45,20:47,15,Station_16,Station_9,8
2023-05-16,Metro,Route_8,17:13,18:23,99,Station_6,Station_19,14
2023-05-16,Bus,Route_6,20:35,21:50,54,Station_13,Station_9,9
2023-05-16,Metro,Route_9,13:28,14:46,86,Station_19,Station_17,2
2023-05-16,Train,Route_2,05:46,06:28,79,Station_15,Station_14,9
2023-05-16,Metro,Route_7,09:13,09:20,15,Station_18,Station_5,6
2023-05-16,Metro,Route_4,07:27,07:41,93,Station_20,Station_15,13
2023-05-16,Train,Route_4,22:42,23:53,8,Station_3,Station_6,10
2023-05-16,Bus,Route_5,21:09,22:24,59,Station_18,Station_1,15
2023-05-16,Metro,Route_2,06:22,06:56,30,Station_20,Station_13,4
2023-05-16,Tram,Route_8,19:48,21:27,72,Station_11,Station_13,6
2023-05-17,Metro,Route_1,05:17,06:23,75,Station_13,Station_8,10
2023-05-17,Train,Route_6,08:49,10:37,67,Station_11,Station_20,0
2023-05-17,Bus,Route_4,07:08,07:57,64,Station_13,Station_17,1
2023-05-17,Metro,Route_5,12:54,14:52,43,Station_4,Station_16,4
2023-05-17,Tram,Route_10,20:20,22:27,15,Station_14,Station_13,10
2023-05-17,Bus,Route_2,20:31,22:20,36,Station_20,Station_1,7
2023-05-17,Train,Route_5,06:24,06:36,14,Station_19,Station_7,1
2023-05-17,Bus,Route_4,22:35,24:28,77,Station_6,Station_3,7
2023-05-17,Metro,Route_6,11:46,12:58,52,Station_8,Station_2,10
2023-05-17,Tram,Route_2,21:55,22:43,49,Station_9,Station_12,3
2023-05-17,Tram,Route_1,14:33,14:54,33,Station_10,Station_6,6
2023-05-17,Tram,Route_5,17:53,19:38,84,Station_1,Station_19,2
2023-05-17,Bus,Route_7,22:13,23:42,65,Station_8,Station_11,2
2023-05-17,Bus,Route_7,16:33,16:57,25,Station_17,Station_13,3
2023-05-17,Bus,Route_6,13:05,14:03,68,Station_8,Station_10,8
2023-05-17,Train,Route_1,05:49,06:55,9,Station_5,Station_4,6
2023-05-17,Metro,Route_8,21:29,22:26,47,Station_17,Station_14,10
2023-05-17,Train,Route_4,11:57,13:11,10,Station_18,Station_19,1
2023-05-17,Train,Route_6,22:33,23:55,3,Station_5,Station_15,14
2023-05-17,Bus,Route_8,08:37,10:25,21,Station_16,Station_18,5
2023-05-17,Metro,Route_2,10:48,12:10,31,Station_13,Station_12,13
2023-05-17,Train,Route_10,16:59,18:49,18,Station_5,Station_10,14
2023-05-17,Train,Route_2,12:04,12:57,49,Station_7,Station_15,14
2023-05-17,Metro,Route_2,21:42,23:10,27,Station_17,Station_20,1
2023-05-17,Train,Route_9,20:10,22:14,4,Station_3,Station_20,4
2023-05-17,Train,Route_2,13:30,15:11,18,Station_17,Station_16,6
2023-05-17,Train,Route_7,20:46,22:02,11,Station_1,Station_1,15
2023-05-17,Bus,Route_5,18:51,19:35,53,Station_1,Station_16,11
2023-05-17,Bus,Route_8,22:36,24:21,84,Station_16,Station_17,0
2023-05-17,Tram,Route_3,15:36,16:10,89,Station_15,Station_13,15
2023-05-17,Train,Route_4,14:39,15:27,100,Station_14,Station_2,15
2023-05-17,Metro,Route_4,20:55,21:28,5,Station_15,Station_13,0
2023-05-18,Bus,Route_5,10:30,11:36,89,Station_5,Station_18,46
2023-05-18,Train,Route_3,18:01,20:16,46,Station_20,Station_18,22
2023-05-18,Tram,Route_3,09:35,10:31,52,Station_15,Station_11,26
2023-05-18,Metro,Route_3,21:13,22:26,76,Station_10,Station_5,30
2023-05-18,Train,Route_9,08:16,09:28,34,Station_8,Station_19,24
2023-05-18,Metro,Route_1,10:14,10:59,75,Station_13,Station_3,26
2023-05-18,Train,Route_5,20:00,21:47,30,Station_3,Station_9,67
2023-05-18,Tram,Route_6,19:50,21:17,51,Station_18,Station_5,35
2023-05-18,Metro,Route_5,09:26,11:43,34,Station_1,Station_10,34
2023-05-18,Train,Route_8,22:30,24:23,52,Station_20,Station_3,32
2023-05-18,Bus,Route_3,10:51,12:27,78,Station_4,Station_15,25
2023-05-18,Train,Route_10,20:24,23:12,77,Station_7,Station_4,48
2023-05-18,Metro,Route_2,11:40,13:05,49,Station_17,Station_8,46
2023-05-18,Metro,Route_7,19:21,19:54,4,Station_19,Station_11,22
2023-05-18,Bus,Route_8,15:14,16:12,69,Station_3,Station_18,54
2023-05-18,Bus,Route_8,07:11,08:45,9,Station_3,Station_7,33
2023-05-18,Train,Route_8,17:04,17:57,26,Station_13,Station_2,31
2023-05-18,Metro,Route_9,21:44,23:54,97,Station_6,Station_7,64
2023-05-18,Train,Route_9,18:13,20:21,64,Station_5,Station_8,61
2023-05-18,Train,Route_10,19:52,21:41,94,Station_1,Station_12,22
2023-05-18,Metro,Route_3,17:58,19:40,82,Station_3,Station_3,56
2023-05-18,Metro,Route_6,09:40,11:23,90,Station_4,Station_12,43
2023-05-18,Train,Route_7,17:16,17:57,15,Station_8,Station_8,18
2023-05-18,Train,Route_3,20:56,22:23,15,Station_8,Station_17,42
2023-05-18,Train,Route_4,09:12,10:28,61,Station_11,Station_12,31
2023-05-18,Tram,Route_6,12:00,13:36,40,Station_16,Station_12,45
2023-05-18,Bus,Route_4,10:27,11:28,57,Station_15,Station_12,19
2023-05-18,Bus,Route_5,10:10,12:10,39,Station_3,Station_5,28
2023-05-18,Tram,Route_8,22:33,24:11,12,Station_10,Station_7,39
2023-05-18,Tram,Route_4,21:38,23:36,43,Station_10,Station_1,45
2023-05-18,Train,Route_1,07:44,10:05,5,Station_14,Station_7,65
2023-05-18,Metro,Route_5,09:52,12:16,16,Station_5,Station_4,40
2023-05-19,Tram,Route_7,05:46,06:26,64,Station_20,Station_9,5
2023-05-19,Tram,Route_2,17:00,19:01,22,Station_1,Station_11,10
2023-05-19,Train,Route_10,06:57,08:00,57,Station_5,Station_9,6
2023-05-19,Tram,Route_7,22:47,24:42,96,Station_15,Station_13,2
2023-05-19,Metro,Route_9,13:25,15:09,23,Station_11,Station_10,13
2023-05-19,Train,Route_10,15:39,16:50,8,Station_7,Station_2,5
2023-05-19,Tram,Route_6,05:12,06:50,4,Station_6,Station_5,6
2023-05-19,Train,Route_6,18:18,19:08,4,Station_14,Station_6,2
2023-05-19,Metro,Route_6,20:26,21:19,5,Station_5,Station_9,0
2023-05-19,Metro,Route_10,20:31,21:59,91,Station_8,Station_15,0
2023-05-19,Bus,Route_7,09:53,10:34,72,Station_11,Station_17,1
2023-05-19,Bus,Route_2,09:22,10:27,1,Station_6,Station_17,0
2023-05-19,Metro,Route_7,14:02,14:30,51,Station_4,Station_18,14
2023-05-19,Metro,Route_8,05:39,06:25,93,Station_12,Station_1,7
2023-05-19,Metro,Route_7,14:02,14:28,41,Station_15,Station_10,14
2023-05-19,Metro,Route_4,08:38,09:46,78,Station_10,Station_12,2
2023-05-19,Metro,Route_10,06:48,07:54,59,Station_13,Station_13,0
2023-05-19,Train,Route_7,17:02,17:30,76,Station_9,Station_8,3
2023-05-19,Bus,Route_3,12:44,14:18,59,Station_16,Station_2,7
2023-05-19,Metro,Route_5,07:32,09:14,84,Station_19,Station_16,4
2023-05-19,Tram,Route_5,13:15,14:23,58,Station_20,Station_11,9
2023-05-19,Train,Route_3,14:04,14:14,30,Station_20,Station_17,6
2023-05-19,Tram,Route_10,20:28,20:52,90,Station_16,Station_15,8
2023-05-19,Metro,Route_9,21:56,23:17,56,Station_9,Station_19,13
2023-05-19,Bus,Route_5,09:04,10:24,63,Station_16,Station_9,9
2023-05-19,Metro,Route_9,15:19,17:07,35,Station_17,Station_8,13
2023-05-19,Metro,Route_4,05:04,05:17,94,Station_6,Station_17,1
2023-05-19,Tram,Route_6,07:40,08:41,14,Station_8,Station_17,2
2023-05-19,Bus,Route_8,10:31,11:02,52,Station_6,Station_12,11
2023-05-19,Bus,Route_3,19:19,20:59,68,Station_6,Station_12,4
2023-05-19,Bus,Route_5,11:31,12:46,75,Station_9,Station_19,0
2023-05-19,Tram,Route_7,07:05,08:31,91,Station_11,Station_14,14
2023-05-20,Bus,Route_4,06:31,07:27,25,Station_20,Station_4,1
2023-05-20,Metro,Route_8,20:36,21:37,15,Station_4,Station_14,0
2023-05-20,Bus,Route_9,06:12,08:02,61,Station_7,Station_6,4
2023-05-20,Metro,Route_8,07:11,07:33,88,Station_8,Station_19,2
2023-05-20,Bus,Route_10,15:55,16:47,76,Station_15,Station_4,10
2023-05-20,Train,Route_9,17:42,18:01,22,Station_13,Station_9,14
2023-05-20,Bus,Route_10,16:25,18:21,74,Station_20,Station_6,1
2023-05-20,Metro,Route_2,13:17,13:50,57,Station_14,Station_2,9
2023-05-20,Bus,Route_5,08:53,09:20,7,Station_6,Station_13,11
2023-05-20,Metro,Route_2,07:07,08:18,92,Station_20,Station_13,7
2023-05-20,Bus,Route_10,11:22,11:48,24,Station_18,Station_12,9
2023-05-20,Train,Route_5,22:20,24:08,99,Station_5,Station_2,11
2023-05-20,Tram,Route_2,22:25,24:11,81,Station_8,Station_17,14
2023-05-20,Tram,Route_1,20:31,21:21,19,Station_10,Station_1,4
2023-05-20,Tram,Route_4,08:45,10:52,28,Station_20,Station_15,13
2023-05-20,Bus,Route_8,12:06,13:17,10,Station_3,Station_19,13
2023-05-20,Bus,Route_9,18:24,19:47,56,Station_10,Station_1,12
2023-05-20,Metro,Route_6,17:35,19:00,50,Station_8,Station_16,1
2023-05-20,Tram,Route_8,07:19,08:57,25,Station_17,Station_19,9
2023-05-20,Tram,Route_6,14:52,16:23,81,Station_6,Station_8,6
2023-05-20,Tram,Route_6,07:53,09:00,75,Station_7,Station_11,6
2023-05-20,Bus,Route_7,09:46,10:17,14,Station_4,Station_11,14
2023-05-20,Bus,Route_10,14:25,15:26,28,Station_6,Station_5,2
2023-05-20,Train,Route_3,16:41,17:27,10,Station_19,Station_17,4
2023-05-20,Tram,Route_7,06:48,07:42,77,Station_10,Station_19,5
2023-05-20,Tram,Route_1,10:44,11:37,20,Station_20,Station_20,14
2023-05-20,Tram,Route_2,10:18,11:00,2,Station_12,Station_4,6
2023-05-20,Tram,Route_5,15:59,17:23,24,Station_18,Station_17,11
2023-05-20,Bus,Route_4,16:43,17:17,27,Station_8,Station_11,6
2023-05-20,Tram,Route_4,20:44,22:27,23,Station_5,Station_3,4
2023-05-20,Tram,Route_7,12:11,12:25,23,Station_15,Station_4,11
2023-05-20,Bus,Route_7,16:41,18:30,70,Station_1,Station_15,0
2023-05-21,Tram,Route_6,19:44,21:43,40,Station_12,Station_11,1
2023-05-21,Tram,Route_3,07:09,07:51,90,Station_4,Station_1,5
2023-05-21,Tram,Route_7,19:47,21:34,6,Station_3,Station_11,1
2023-05-21,Metro,Route_8,19:24,21:20,49,Station_9,Station_11,2
2023-05-21,Train,Route_8,22:46,23:18,45,Station_6,Station_13,14
2023-05-21,Metro,Route_6,08:26,10:03,49,Station_10,Station_19,5
2023-05-21,Metro,Route_9,13:12,15:24,39,Station_16,Station_20,14
2023-05-21,Train,Route_2,22:39,23:11,93,Station_1,Station_10,11
2023-05-21,Tram,Route_10,07:29,08:27,26,Station_10,Station_4,10
2023-05-21,Metro,Route_9,05:57,06:16,11,Station_14,Station_7,6
2023-05-21,Bus,Route_3,22:48,22:59,61,Station_14,Station_13,7
2023-05-21,Train,Route_1,13:38,14:27,90,Station_2,Station_3,7
2023-05-21,Bus,Route_1,08:44,09:13,49,Station_4,Station_19,9
2023-05-21,Metro,Route_10,08:55,10:44,53,Station_19,Station_8,15
2023-05-21,Bus,Route_1,09:26,10:22,99,Station_18,Station_11,5
2023-05-21,Tram,Route_5,13:52,15:28,16,Station_9,Station_5,14
2023-05-21,Metro,Route_8,08:08,08:37,13,Station_12,Station_18,10
2023-05-21,Bus,Route_8,06:08,07:16,45,Station_5,Station_12,3
2023-05-21,Tram,Route_9,22:34,23:21,51,Station_13,Station_18,4
2023-05-21,Train,Route_3,13:19,14:35,72,Station_15,Station_3,11
2023-05-21,Metro,Route_5,18:52,21:07,39,Station_10,Station_11,15
2023-05-21,Train,Route_8,18:46,20:10,44,Station_3,Station_5,5
2023-05-21,Train,Route_5,16:08,18:11,38,Station_1,Station_6,14
2023-05-21,Bus,Route_6,15:22,16:12,27,Station_9,Station_15,14
2023-05-21,Bus,Route_3,12:31,14:13,84,Station_2,Station_16,11
2023-05-21,Train,Route_7,18:07,19:29,45,Station_10,Station_10,13
2023-05-21,Train,Route_5,16:44,17:35,4,Station_6,Station_14,10
2023-05-21,Bus,Route_2,14:02,15:57,57,Station_16,Station_12,11
2023-05-21,Metro,Route_1,17:47,18:26,94,Station_1,Station_2,3
2023-05-21,Train,Route_4,16:30,18:22,85,Station_7,Station_19,5
2023-05-21,Metro,Route_2,19:05,20:55,84,Station_11,Station_8,14
2023-05-21,Tram,Route_10,07:07,09:11,100,Station_6,Station_3,13
2023-05-22,Train,Route_9,06:54,07:25,94,Station_8,Station_12,4
2023-05-22,Tram,Route_5,11:47,13:38,26,Station_19,Station_12,3
2023-05-22,Train,Route_5,16:42,18:16,64,Station_16,Station_17,10
2023-05-22,Bus,Route_7,07:49,08:11,90,Station_16,Station_7,10
2023-05-22,Tram,Route_7,14:30,14:44,86,Station_14,Station_16,12
2023-05-22,Train,Route_2,15:04,16:09,59,Station_4,Station_5,7
2023-05-22,Bus,Route_7,12:05,13:21,70,Station_18,Station_8,6
2023-05-22,Tram,Route_6,11:08,12:09,18,Station_19,Station_10,2
2023-05-22,Tram,Route_5,13:02,13:15,24,Station_14,Station_17,3
2023-05-22,Metro,Route_9,09:56,12:05,95,Station_8,Station_4,10
2023-05-22,Train,Route_6,14:58,15:12,48,Station_2,Station_8,13
2023-05-22,Metro,Route_10,21:35,23:28,65,Station_11,Station_14,2
2023-05-22,Train,Route_2,17:31,18:27,24,Station_7,Station_18,8
2023-05-22,Train,Route_3,14:03,15:23,24,Station_6,Station_5,8
2023-05-22,Metro,Route_7,12:59,13:44,10,Station_1,Station_19,11
2023-05-22,Metro,Route_1,08:54,11:02,37,Station_9,Station_3,14
2023-05-22,Metro,Route_3,07:38,08:03,17,Station_5,Station_6,15
2023-05-22,Train,Route_10,15:08,16:58,69,Station_7,Station_7,3
2023-05-22,Metro,Route_10,18:44,19:06,81,Station_14,Station_11,0
2023-05-22,Tram,Route_6,19:08,21:01,41,Station_5,Station_17,12
2023-05-22,Bus,Route_10,03:47,05:42,94,Station_1,Station_3,11
2023-05-22,Bus,Route_5,06:42,06:56,73,Station_8,Station_6,10
2023-05-22,Bus,Route_7,11:21,13:07,3,Station_3,Station_15,10
2023-05-22,Train,Route_7,16:58,18:32,28,Station_12,Station_10,0
2023-05-22,Metro,Route_10,22:48,23:59,66,Station_11,Station_20,13
2023-05-22,Train,Route_10,16:47,18:45,67,Station_1,Station_5,2
2023-05-22,Tram,Route_7,07:17,08:26,79,Station_1,Station_16,8
2023-05-22,Train,Route_7,16:01,17:11,1,Station_9,Station_4,15
2023-05-22,Metro,Route_5,21:32,22:25,36,Station_9,Station_17,11
2023-05-22,Tram,Route_4,05:45,07:18,76,Station_5,Station_5,13
2023-05-22,Train,Route_2,11:51,13:12,82,Station_3,Station_20,6
2023-05-22,Tram,Route_9,21:18,22:19,8,Station_5,Station_11,2
2023-05-23,Train,Route_4,19:41,19:43,66,Station_12,Station_19,0
2023-05-23,Train,Route_1,07:48,08:31,5,Station_11,Station_5,2
2023-05-23,Metro,Route_2,08:44,09:46,24,Station_1,Station_8,12
2023-05-23,Bus,Route_7,22:44,23:05,38,Station_5,Station_5,1
2023-05-23,Metro,Route_4,09:43,09:46,44,Station_1,Station_17,0
2023-05-23,Tram,Route_8,21:53,23:04,26,Station_6,Station_8,15
2023-05-23,Bus,Route_3,17:34,18:10,37,Station_3,Station_2,15
2023-05-23,Bus,Route_2,08:46,09:55,32,Station_10,Station_18,10
2023-05-23,Metro,Route_8,19:15,20:25,29,Station_5,Station_10,3
2023-05-23,Train,Route_8,08:35,09:55,32,Station_19,Station_17,0
2023-05-23,Tram,Route_2,08:07,08:28,38,Station_11,Station_16,9
2023-05-23,Bus,Route_8,08:03,08:49,25,Station_7,Station_5,7
2023-05-23,Bus,Route_3,11:45,12:42,76,Station_16,Station_5,14
2023-05-23,Metro,Route_3,14:04,14:23,16,Station_18,Station_8,15
2023-05-23,Metro,Route_8,14:46,16:06,1,Station_9,Station_12,0
2023-05-23,Train,Route_3,18:30,20:27,36,Station_19,Station_16,10
2023-05-23,Metro,Route_9,06:17,07:44,82,Station_18,Station_15,4
2023-05-23,Metro,Route_10,11:00,11:55,42,Station_1,Station_14,15
2023-05-23,Tram,Route_8,19:40,20:51,96,Station_14,Station_19,8
2023-05-23,Metro,Route_6,07:36,09:30,3,Station_9,Station_19,11
2023-05-23,Tram,Route_5,10:50,12:04,86,Station_19,Station_7,3
2023-05-23,Train,Route_5,06:05,06:53,33,Station_6,Station_1,8
2023-05-23,Tram,Route_6,22:55,23:25,31,Station_4,Station_7,3
2023-05-23,Tram,Route_9,14:12,14:44,35,Station_12,Station_4,13
2023-05-23,Metro,Route_5,18:08,20:03,56,Station_18,Station_14,6
2023-05-23,Bus,Route_2,06:32,08:28,89,Station_8,Station_3,8
2023-05-23,Tram,Route_6,15:40,16:54,36,Station_6,Station_11,6
2023-05-23,Metro,Route_8,09:51,11:14,100,Station_10,Station_9,4
2023-05-23,Tram,Route_6,08:02,10:08,99,Station_16,Station_3,15
2023-05-23,Tram,Route_10,08:08,09:26,62,Station_11,Station_4,3
2023-05-23,Train,Route_2,10:27,12:14,5,Station_18,Station_1,6
2023-05-23,Bus,Route_5,14:21,15:02,1,Station_17,Station_5,15
2023-05-24,Metro,Route_3,14:33,16:04,42,Station_9,Station_15,18
